event_id,snapshot_date,quantile_fallback,retrieval_fallback,quantile_support,planned_support,event_cause,corridor,coverage_flag
FKID004407,2024-01-19,cause_corridor,exact,7,76,vehicle_breakdown,Bannerghata Road,True
FKID007953,2024-01-19,cause_corridor,exact,39,76,pot_holes,Non-corridor,True
FKID004408,2024-01-19,cause_corridor,exact,39,76,pot_holes,Non-corridor,True
FKID004409,2024-01-19,cause_corridor,exact,39,76,pot_holes,Non-corridor,True
FKID007954,2024-01-19,cause_corridor,exact,26,76,vehicle_breakdown,ORR West 1,True
FKID004411,2024-01-19,cause_corridor,exact,36,76,vehicle_breakdown,Magadi Road,True
FKID007955,2024-01-19,cause_corridor,exact,36,76,vehicle_breakdown,Magadi Road,True
FKID004415,2024-01-19,cause_corridor,exact,71,76,vehicle_breakdown,Bellary Road 1,True
FKID007957,2024-01-19,cause_corridor,exact,296,76,vehicle_breakdown,Non-corridor,True
FKID007956,2024-01-19,cause_corridor,exact,10,76,tree_fall,Non-corridor,True
FKID004421,2024-01-19,cause_corridor,exact,11,76,others,Magadi Road,True
FKID004425,2024-01-19,cause_corridor,exact,39,76,pot_holes,Non-corridor,True
FKID007958,2024-01-19,cause_corridor,exact,13,76,construction,ORR North 1,True
FKID007959,2024-01-19,cause_corridor,exact,13,76,construction,ORR North 1,True
FKID007960,2024-01-19,cause_corridor,exact,13,76,construction,ORR North 1,True
FKID007961,2024-01-19,cause_corridor,exact,13,76,construction,ORR North 1,True
FKID007962,2024-01-19,cause_corridor,exact,7,76,vehicle_breakdown,Bannerghata Road,True
FKID004428,2024-01-19,cause_corridor,exact,79,76,others,Non-corridor,True
FKID007963,2024-01-20,cause_corridor,exact,302,76,vehicle_breakdown,Non-corridor,True
FKID007964,2024-01-20,cause_corridor,exact,302,76,vehicle_breakdown,Non-corridor,True
FKID004439,2024-01-20,cause_corridor,exact,302,76,vehicle_breakdown,Non-corridor,True
FKID007965,2024-01-20,cause_corridor,exact,123,76,vehicle_breakdown,Mysore Road,True
FKID007966,2024-01-20,cause_corridor,exact,90,76,vehicle_breakdown,Tumkur Road,True
FKID000209,2024-01-20,cause_corridor,exact,12,76,others,Magadi Road,True
FKID007967,2024-01-20,corridor_only,exact,162,76,vip_movement,Mysore Road,True
FKID004435,2024-01-20,cause_corridor,exact,5,76,pot_holes,Bellary Road 1,True
FKID007968,2024-01-20,cause_corridor,exact,123,76,vehicle_breakdown,Mysore Road,True
FKID007969,2024-01-20,cause_corridor,exact,11,76,pot_holes,Hosur Road,True
FKID004438,2024-01-20,cause_corridor,exact,302,76,vehicle_breakdown,Non-corridor,True
FKID007970,2024-01-20,cause_corridor,exact,123,76,vehicle_breakdown,Mysore Road,True
FKID007971,2024-01-20,cause_corridor,exact,9,76,construction,Bellary Road 2,True
FKID004443,2024-01-20,cause_corridor,exact,302,76,vehicle_breakdown,Non-corridor,True
FKID007972,2024-01-20,cause_corridor,exact,302,76,vehicle_breakdown,Non-corridor,True
FKID007973,2024-01-20,cause_corridor,exact,302,76,vehicle_breakdown,Non-corridor,True
FKID004445,2024-01-20,cause_corridor,exact,28,76,vehicle_breakdown,Hosur Road,True
FKID000138,2024-01-20,cause_corridor,exact,39,76,pot_holes,Non-corridor,True
FKID007974,2024-01-20,cause_only,exact,189,76,construction,ORR West 1,True
FKID004448,2024-01-20,cause_corridor,exact,5,76,construction,ORR North 2,True
FKID007975,2024-01-20,cause_corridor,exact,36,76,vehicle_breakdown,Magadi Road,True
FKID004449,2024-01-20,cause_corridor,exact,11,76,procession,Non-corridor,True
FKID004450,2024-01-20,cause_corridor,exact,47,76,vehicle_breakdown,Bellary Road 2,True
FKID004451,2024-01-20,cause_corridor,exact,302,76,vehicle_breakdown,Non-corridor,True
FKID007976,2024-01-20,cause_corridor,exact,6,76,vehicle_breakdown,Old Airport Road,True
FKID004452,2024-01-20,cause_corridor,exact,79,76,others,Non-corridor,True
FKID007977,2024-01-20,cause_corridor,exact,23,76,vehicle_breakdown,Old Madras Road,True
FKID007978,2024-01-20,cause_corridor,exact,123,76,vehicle_breakdown,Mysore Road,True
FKID007979,2024-01-20,cause_corridor,exact,123,76,vehicle_breakdown,Mysore Road,True
FKID004457,2024-01-20,cause_corridor,exact,302,76,vehicle_breakdown,Non-corridor,True
FKID007980,2024-01-20,cause_corridor,exact,47,76,vehicle_breakdown,Bellary Road 2,True
FKID007981,2024-01-20,cause_corridor,exact,36,76,vehicle_breakdown,Magadi Road,True
FKID007982,2024-01-20,cause_corridor,exact,7,76,others,Tumkur Road,True
FKID007983,2024-01-21,cause_corridor,exact,91,77,vehicle_breakdown,Tumkur Road,True
FKID004481,2024-01-21,cause_corridor,exact,306,77,vehicle_breakdown,Non-corridor,True
FKID004480,2024-01-21,cause_corridor,exact,306,77,vehicle_breakdown,Non-corridor,True
FKID007984,2024-01-21,cause_only,exact,914,77,vehicle_breakdown,IRR(Thanisandra road),True
FKID004476,2024-01-21,cause_corridor,exact,10,77,water_logging,Non-corridor,True
FKID007985,2024-01-21,cause_corridor,exact,38,77,vehicle_breakdown,Magadi Road,True
FKID007986,2024-01-21,cause_corridor,exact,123,77,vehicle_breakdown,Mysore Road,True
FKID004483,2024-01-21,cause_corridor,exact,7,77,pot_holes,Bannerghata Road,True
FKID004509,2024-01-21,cause_corridor,exact,11,77,procession,Non-corridor,True
FKID007987,2024-01-21,cause_only,exact,55,77,road_conditions,Old Madras Road,True
FKID007988,2024-01-21,cause_only,exact,55,77,road_conditions,Old Madras Road,True
FKID007989,2024-01-21,cause_only,exact,55,77,road_conditions,Old Madras Road,True
FKID007990,2024-01-21,cause_corridor,exact,91,77,vehicle_breakdown,Tumkur Road,True
FKID004500,2024-01-21,cause_corridor,exact,74,77,vehicle_breakdown,Bellary Road 1,True
FKID007991,2024-01-21,cause_corridor,exact,17,77,public_event,Non-corridor,True
FKID000842,2024-01-21,cause_corridor,exact,82,77,others,Non-corridor,True
FKID004511,2024-01-21,cause_corridor,exact,306,77,vehicle_breakdown,Non-corridor,True
FKID004515,2024-01-21,cause_only,exact,7,77,congestion,Non-corridor,True
FKID004514,2024-01-21,cause_corridor,exact,306,77,vehicle_breakdown,Non-corridor,True
FKID007992,2024-01-21,cause_corridor,exact,47,77,vehicle_breakdown,Bellary Road 2,True
FKID007993,2024-01-21,cause_only,exact,224,77,others,Old Madras Road,True
FKID004520,2024-01-21,cause_corridor,exact,306,77,vehicle_breakdown,Non-corridor,True
FKID007994,2024-01-21,cause_only,exact,84,77,pot_holes,Old Madras Road,True
FKID007211,2024-01-21,cause_only,exact,84,77,pot_holes,Old Madras Road,True
FKID007995,2024-01-21,cause_corridor,exact,91,77,vehicle_breakdown,Tumkur Road,True
FKID007996,2024-01-21,cause_corridor,exact,123,77,vehicle_breakdown,Mysore Road,True
FKID004648,2024-01-21,cause_corridor,exact,47,77,vehicle_breakdown,Bellary Road 2,True
FKID007997,2024-01-22,cause_corridor,exact,311,79,vehicle_breakdown,Non-corridor,True
FKID007998,2024-01-22,cause_corridor,exact,23,79,vehicle_breakdown,Old Madras Road,True
FKID007999,2024-01-22,cause_corridor,exact,126,79,vehicle_breakdown,Mysore Road,True
FKID004656,2024-01-22,cause_corridor,exact,11,79,vehicle_breakdown,ORR East 2,True
FKID008000,2024-01-22,cause_corridor,exact,311,79,vehicle_breakdown,Non-corridor,True
FKID004675,2024-01-22,cause_corridor,exact,74,79,vehicle_breakdown,Bellary Road 1,True
FKID008001,2024-01-22,cause_only,exact,227,79,others,Old Madras Road,True
FKID004661,2024-01-22,cause_corridor,exact,19,79,accident,Non-corridor,True
FKID004658,2024-01-22,cause_corridor,exact,65,79,construction,Non-corridor,True
FKID004652,2024-01-22,cause_corridor,exact,10,79,water_logging,Non-corridor,True
FKID004654,2024-01-22,cause_corridor,exact,25,79,vehicle_breakdown,ORR East 1,True
FKID008003,2024-01-22,cause_only,exact,55,79,road_conditions,Magadi Road,True
FKID004726,2024-01-22,cause_corridor,exact,39,79,construction,ORR East 2,True
FKID004655,2024-01-22,cause_corridor,exact,311,79,vehicle_breakdown,Non-corridor,True
FKID004657,2024-01-22,cause_corridor,exact,311,79,vehicle_breakdown,Non-corridor,True
FKID008002,2024-01-22,cause_corridor,exact,25,79,vehicle_breakdown,ORR East 1,True
FKID004677,2024-01-22,cause_corridor,exact,311,79,vehicle_breakdown,Non-corridor,True
FKID008004,2024-01-22,cause_only,exact,227,79,others,Old Madras Road,True
FKID008005,2024-01-22,cause_corridor,exact,11,79,tree_fall,Non-corridor,True
FKID008006,2024-01-22,cause_corridor,exact,311,79,vehicle_breakdown,Non-corridor,True
FKID008007,2024-01-22,cause_corridor,exact,7,79,others,CBD 2,True
FKID007296,2024-01-22,cause_corridor,exact,311,79,vehicle_breakdown,Non-corridor,True
FKID008008,2024-01-22,cause_corridor,exact,91,79,vehicle_breakdown,Tumkur Road,True
FKID004694,2024-01-22,cause_corridor,exact,41,79,pot_holes,Non-corridor,True
FKID004696,2024-01-22,cause_corridor,exact,11,79,vehicle_breakdown,ORR East 2,True
FKID008009,2024-01-22,cause_corridor,exact,48,79,vehicle_breakdown,Bellary Road 2,True
FKID008010,2024-01-22,cause_corridor,exact,126,79,vehicle_breakdown,Mysore Road,True
FKID008011,2024-01-22,cause_corridor,exact,23,79,vehicle_breakdown,Old Madras Road,True
FKID004701,2024-01-22,cause_corridor,exact,48,79,vehicle_breakdown,Bellary Road 2,True
FKID004708,2024-01-22,cause_corridor,exact,74,79,vehicle_breakdown,Bellary Road 1,True
FKID008012,2024-01-22,cause_corridor,exact,17,79,vehicle_breakdown,West of Chord Road,True
FKID008013,2024-01-22,cause_corridor,exact,8,79,vehicle_breakdown,Bannerghata Road,True
FKID008014,2024-01-22,cause_corridor,exact,74,79,vehicle_breakdown,Bellary Road 1,True
FKID004705,2024-01-22,cause_corridor,exact,311,79,vehicle_breakdown,Non-corridor,True
FKID004706,2024-01-22,cause_corridor,exact,6,79,construction,ORR North 2,True
FKID008015,2024-01-22,cause_corridor,exact,311,79,vehicle_breakdown,Non-corridor,True
FKID008016,2024-01-22,cause_corridor,exact,311,79,vehicle_breakdown,Non-corridor,True
FKID008017,2024-01-22,cause_corridor,exact,91,79,vehicle_breakdown,Tumkur Road,True
FKID004712,2024-01-22,cause_corridor,exact,19,79,accident,Non-corridor,True
FKID004714,2024-01-22,cause_corridor,exact,311,79,vehicle_breakdown,Non-corridor,True
FKID008018,2024-01-22,cause_corridor,exact,25,79,vehicle_breakdown,ORR East 1,True
FKID008019,2024-01-22,cause_corridor,exact,25,79,vehicle_breakdown,ORR East 1,True
FKID002076,2024-01-23,cause_corridor,exact,9,81,construction,Bellary Road 2,True
FKID008020,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID008021,2024-01-23,cause_only,exact,55,81,road_conditions,IRR(Thanisandra road),True
FKID008022,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID008023,2024-01-23,cause_corridor,exact,126,81,vehicle_breakdown,Mysore Road,True
FKID008024,2024-01-23,cause_corridor,exact,39,81,vehicle_breakdown,Magadi Road,True
FKID004767,2024-01-23,cause_corridor,exact,65,81,construction,Non-corridor,True
FKID008025,2024-01-23,cause_corridor,exact,126,81,vehicle_breakdown,Mysore Road,True
FKID008026,2024-01-23,cause_corridor,exact,8,81,vehicle_breakdown,Bannerghata Road,True
FKID004903,2024-01-23,cause_corridor,exact,39,81,construction,ORR East 2,True
FKID008027,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID004772,2024-01-23,cause_corridor,exact,126,81,vehicle_breakdown,Mysore Road,True
FKID004786,2024-01-23,cause_corridor,exact,75,81,vehicle_breakdown,Bellary Road 1,True
FKID008028,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID008029,2024-01-23,cause_corridor,exact,28,81,road_conditions,Non-corridor,True
FKID008030,2024-01-23,cause_corridor,exact,28,81,road_conditions,Non-corridor,True
FKID008031,2024-01-23,cause_corridor,exact,28,81,road_conditions,Non-corridor,True
FKID004773,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID004774,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID004776,2024-01-23,cause_corridor,exact,41,81,pot_holes,Non-corridor,True
FKID008032,2024-01-23,cause_corridor,exact,92,81,vehicle_breakdown,Tumkur Road,True
FKID008033,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID008035,2024-01-23,cause_corridor,exact,29,81,vehicle_breakdown,Hosur Road,True
FKID008043,2024-01-23,cause_corridor,exact,19,81,accident,Non-corridor,True
FKID008042,2024-01-23,cause_corridor,exact,19,81,accident,Non-corridor,True
FKID008036,2024-01-23,cause_only,exact,195,81,construction,Old Madras Road,True
FKID004794,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID008041,2024-01-23,cause_corridor,exact,19,81,accident,Non-corridor,True
FKID008040,2024-01-23,cause_corridor,exact,19,81,accident,Non-corridor,True
FKID008037,2024-01-23,cause_corridor,exact,126,81,vehicle_breakdown,Mysore Road,True
FKID004788,2024-01-23,cause_corridor,exact,28,81,road_conditions,Non-corridor,True
FKID008038,2024-01-23,cause_corridor,exact,23,81,vehicle_breakdown,Old Madras Road,True
FKID008039,2024-01-23,cause_corridor,exact,126,81,vehicle_breakdown,Mysore Road,True
FKID004868,2024-01-23,cause_only,exact,55,81,accident,Bannerghata Road,True
FKID004810,2024-01-23,cause_only,exact,55,81,accident,Mysore Road,True
FKID008044,2024-01-23,cause_corridor,exact,49,81,vehicle_breakdown,Bellary Road 2,True
FKID004798,2024-01-23,cause_corridor,exact,13,81,others,Bellary Road 1,True
FKID008045,2024-01-23,cause_corridor,exact,75,81,vehicle_breakdown,Bellary Road 1,True
FKID008046,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID008047,2024-01-23,cause_corridor,exact,49,81,vehicle_breakdown,Bellary Road 2,True
FKID001670,2024-01-23,cause_corridor,exact,9,81,construction,Bellary Road 2,True
FKID004804,2024-01-23,cause_corridor,exact,49,81,vehicle_breakdown,Bellary Road 2,True
FKID008048,2024-01-23,cause_corridor,exact,75,81,vehicle_breakdown,Bellary Road 1,True
FKID008049,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID008050,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID008034,2024-01-23,cause_corridor,exact,26,81,others,Mysore Road,True
FKID004811,2024-01-23,cause_corridor,exact,41,81,pot_holes,Non-corridor,True
FKID004892,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID007500,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID008051,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID008052,2024-01-23,cause_corridor,exact,75,81,vehicle_breakdown,Bellary Road 1,True
FKID008053,2024-01-23,cause_only,exact,22,81,water_logging,Bellary Road 2,True
FKID004818,2024-01-23,cause_corridor,exact,92,81,vehicle_breakdown,Tumkur Road,True
FKID004866,2024-01-23,cause_corridor,exact,6,81,construction,ORR North 2,True
FKID002548,2024-01-23,cause_only,exact,22,81,water_logging,Bellary Road 2,True
FKID004869,2024-01-23,cause_only,exact,86,81,pot_holes,Magadi Road,True
FKID004870,2024-01-23,cause_corridor,exact,84,81,others,Non-corridor,True
FKID004872,2024-01-23,cause_corridor,exact,10,81,water_logging,Non-corridor,True
FKID008055,2024-01-23,cause_only,exact,55,81,road_conditions,Bellary Road 2,True
FKID004882,2024-01-23,cause_corridor,exact,10,81,water_logging,Non-corridor,True
FKID008056,2024-01-23,cause_corridor,exact,84,81,others,Non-corridor,True
FKID008057,2024-01-23,cause_corridor,exact,29,81,vehicle_breakdown,Hosur Road,True
FKID000698,2024-01-23,cause_only,exact,22,81,water_logging,Bellary Road 2,True
FKID008058,2024-01-23,cause_only,exact,55,81,accident,ORR North 1,True
FKID008062,2024-01-23,cause_only,exact,22,81,water_logging,Bellary Road 2,True
FKID008059,2024-01-23,cause_corridor,exact,11,81,tree_fall,Non-corridor,True
FKID004896,2024-01-23,cause_only,exact,22,81,water_logging,Bellary Road 1,True
FKID008060,2024-01-23,cause_only,exact,22,81,water_logging,ORR East 1,True
FKID008061,2024-01-23,cause_corridor,exact,11,81,tree_fall,Non-corridor,True
FKID004904,2024-01-23,cause_corridor,exact,313,81,vehicle_breakdown,Non-corridor,True
FKID008063,2024-01-23,cause_corridor,exact,75,81,vehicle_breakdown,Bellary Road 1,True
FKID008064,2024-01-24,cause_corridor,exact,317,81,vehicle_breakdown,Non-corridor,True
FKID004912,2024-01-24,cause_corridor,exact,13,81,others,Magadi Road,True
FKID008065,2024-01-24,cause_corridor,exact,127,81,vehicle_breakdown,Mysore Road,True
FKID008066,2024-01-24,cause_only,exact,231,81,others,CBD 1,True
FKID008067,2024-01-24,cause_only,exact,87,81,pot_holes,IRR(Thanisandra road),True
FKID008068,2024-01-24,cause_only,exact,943,81,vehicle_breakdown,Hennur Main Road,True
FKID004920,2024-01-24,cause_only,exact,23,81,water_logging,Bellary Road 1,True
FKID004926,2024-01-24,cause_only,exact,23,81,water_logging,Bellary Road 1,True
FKID004927,2024-01-24,cause_corridor,exact,317,81,vehicle_breakdown,Non-corridor,True
FKID008069,2024-01-24,cause_only,exact,55,81,road_conditions,Magadi Road,True
FKID004924,2024-01-24,cause_corridor,exact,13,81,others,Bellary Road 1,True
FKID008070,2024-01-24,cause_corridor,exact,317,81,vehicle_breakdown,Non-corridor,True
FKID008071,2024-01-24,cause_corridor,exact,17,81,vehicle_breakdown,West of Chord Road,True
FKID008072,2024-01-24,cause_corridor,exact,317,81,vehicle_breakdown,Non-corridor,True
FKID008073,2024-01-24,cause_only,exact,55,81,road_conditions,Bannerghata Road,True
FKID004940,2024-01-24,cause_corridor,exact,42,81,pot_holes,Non-corridor,True
FKID004938,2024-01-24,cause_corridor,exact,42,81,pot_holes,Non-corridor,True
FKID004937,2024-01-24,cause_corridor,exact,42,81,pot_holes,Non-corridor,True
FKID008074,2024-01-24,cause_only,exact,943,81,vehicle_breakdown,Hennur Main Road,True
FKID008075,2024-01-24,cause_corridor,exact,317,81,vehicle_breakdown,Non-corridor,True
FKID004948,2024-01-24,cause_corridor,exact,76,81,vehicle_breakdown,Bellary Road 1,True
FKID008076,2024-01-24,cause_corridor,exact,27,81,vehicle_breakdown,ORR East 1,True
FKID008077,2024-01-24,cause_corridor,exact,317,81,vehicle_breakdown,Non-corridor,True
FKID004961,2024-01-24,cause_only,exact,7,81,congestion,Magadi Road,True
FKID008078,2024-01-24,cause_corridor,exact,93,81,vehicle_breakdown,Tumkur Road,True
FKID008079,2024-01-24,cause_corridor,exact,9,81,construction,Bellary Road 2,True
FKID008081,2024-01-24,cause_corridor,exact,93,81,vehicle_breakdown,Tumkur Road,True
FKID008082,2024-01-24,cause_corridor,exact,317,81,vehicle_breakdown,Non-corridor,True
FKID008083,2024-01-24,cause_corridor,exact,9,81,construction,Bellary Road 2,True
FKID008084,2024-01-24,cause_corridor,exact,29,81,vehicle_breakdown,Hosur Road,True
FKID008085,2024-01-24,cause_corridor,exact,50,81,vehicle_breakdown,Bellary Road 2,True
FKID004977,2024-01-24,cause_only,exact,7,81,congestion,ORR North 2,True
FKID004979,2024-01-24,cause_only,exact,7,81,congestion,Magadi Road,True
FKID004962,2024-01-24,cause_corridor,exact,28,81,road_conditions,Non-corridor,True
FKID008086,2024-01-24,cause_corridor,exact,127,81,vehicle_breakdown,Mysore Road,True
FKID008087,2024-01-24,cause_corridor,exact,93,81,vehicle_breakdown,Tumkur Road,True
FKID004960,2024-01-24,cause_only,exact,23,81,water_logging,ORR North 2,True
FKID004964,2024-01-24,cause_corridor,exact,76,81,vehicle_breakdown,Bellary Road 1,True
FKID008088,2024-01-24,cause_corridor,exact,39,81,vehicle_breakdown,Magadi Road,True
FKID004990,2024-01-24,cause_corridor,exact,317,81,vehicle_breakdown,Non-corridor,True
