row_idx,event_id,event_cause,corridor,duration_min,trust_score,is_true_planned_event,start_timestamp
3807,FKID003807,water_logging,Bannerghata Road,,1.0,False,2024-04-05T08:11:22
3808,FKID003808,water_logging,Bannerghata Road,16633.550229700002,1.0,False,2024-04-05T08:16:08
3809,FKID003809,tree_fall,Bannerghata Road,,1.0,False,2024-04-05T08:21:28
3810,FKID003810,water_logging,Bannerghata Road,,1.0,False,2024-04-05T08:23:53
3811,FKID003811,tree_fall,Non-corridor,16.979280016666667,1.0,False,2024-04-05T08:24:37
3812,FKID003812,water_logging,Non-corridor,40.03074528333333,1.0,False,2024-04-05T08:25:15
3813,FKID003813,tree_fall,ORR West 1,72.61775473333334,1.0,False,2024-04-05T08:24:04
3814,FKID003814,tree_fall,Non-corridor,96.0607281,0.7,False,2024-04-05T08:30:32
3815,FKID003815,tree_fall,Non-corridor,1393.53298145,1.0,False,2024-04-05T08:17:31
3816,FKID003816,vehicle_breakdown,Bellary Road 2,,1.0,False,2024-04-05T05:45:59
3817,FKID003817,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-04-05T06:15:26
3818,FKID003818,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-05T06:28:30
3819,FKID003819,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-05T08:36:30
3820,FKID003820,vehicle_breakdown,Non-corridor,32.297003716666666,1.0,False,2024-04-05T08:18:12
3821,FKID003821,water_logging,Hosur Road,,1.0,False,2024-04-05T08:47:46
3822,FKID003822,water_logging,Hosur Road,,1.0,False,2024-04-05T08:59:03
3823,FKID003823,tree_fall,Non-corridor,,1.0,False,2024-04-05T08:59:30
3824,FKID003824,water_logging,Hosur Road,49.00152443333333,1.0,False,2024-04-05T09:08:53
3825,FKID003825,water_logging,ORR West 1,1373.5644947333335,1.0,False,2024-04-05T08:37:23
3826,FKID003826,tree_fall,Hosur Road,5581.945785433333,0.48999999999999994,False,2024-04-05T08:50:29
3827,FKID003827,water_logging,Bannerghata Road,8107.59154595,1.0,False,2024-04-05T08:43:59
3828,FKID003828,water_logging,Bannerghata Road,9920.083762916667,1.0,False,2024-04-05T08:37:30
3829,FKID003829,water_logging,Hosur Road,,1.0,False,2024-04-05T09:15:31
3830,FKID003830,tree_fall,Hosur Road,,1.0,False,2024-04-05T09:22:26
3831,FKID003831,tree_fall,Non-corridor,,1.0,False,2024-04-05T09:23:49
3832,FKID003832,water_logging,Hosur Road,,1.0,False,2024-04-05T09:21:13
3833,FKID003833,water_logging,Hosur Road,,1.0,False,2024-04-05T09:28:02
3834,FKID003834,water_logging,Hosur Road,,1.0,False,2024-04-05T09:20:29
3835,FKID003835,water_logging,Non-corridor,16.5208074,1.0,False,2024-04-05T09:19:38
3836,FKID003836,tree_fall,Non-corridor,548.7531228,0.7,False,2024-04-05T09:15:28
3837,FKID003837,others,Non-corridor,,1.0,False,2024-04-05T09:15:54
3838,FKID003838,tree_fall,Non-corridor,1320.4380149333333,1.0,False,2024-04-05T09:30:26
3839,FKID003839,tree_fall,Hosur Road,,1.0,False,2024-04-05T09:41:17
3840,FKID003840,tree_fall,Hosur Road,,1.0,False,2024-04-05T09:42:07
3841,FKID003841,tree_fall,Bannerghata Road,,0.7,False,2024-04-05T10:50:58
3842,FKID003842,tree_fall,Non-corridor,,0.7,False,2024-04-05T10:26:22
3843,FKID003843,tree_fall,Non-corridor,,1.0,False,2024-04-05T11:15:21
3844,FKID003844,water_logging,Non-corridor,,1.0,False,2024-04-05T10:49:09
3845,FKID003845,tree_fall,Non-corridor,536.49335105,0.7,False,2024-04-05T10:38:04
3846,FKID003846,vehicle_breakdown,Bellary Road 1,48.2565839,1.0,False,2024-04-05T18:20:56
3847,FKID003847,vehicle_breakdown,Mysore Road,,1.0,False,2024-04-05T17:22:25
3848,FKID003848,tree_fall,ORR West 1,,1.0,False,2024-04-05T19:09:35
3849,FKID003849,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-05T20:29:03
3850,FKID003850,vehicle_breakdown,Mysore Road,,1.0,False,2024-04-05T18:29:12
3851,FKID003851,vehicle_breakdown,Bellary Road 2,,1.0,False,2024-04-05T19:37:24
3852,FKID003852,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-05T19:49:01
3853,FKID003853,water_logging,Non-corridor,4496.882610116666,1.0,False,2024-04-05T18:31:56
3854,FKID003854,vehicle_breakdown,ORR East 1,,1.0,False,2024-04-05T20:23:18
3855,FKID003855,water_logging,Non-corridor,,1.0,False,2024-04-05T20:57:35
3856,FKID003856,water_logging,Bannerghata Road,,1.0,False,2024-04-05T20:54:00
3857,FKID003857,vehicle_breakdown,Non-corridor,45.58134771666666,1.0,False,2024-04-05T20:55:48
3858,FKID003858,tree_fall,Non-corridor,300.69633755,1.0,False,2024-04-05T21:04:33
3859,FKID003859,construction,ORR East 2,731.8328666666667,1.0,False,2024-04-05T20:53:56
3860,FKID003860,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-05T18:56:16
3861,FKID003861,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-05T19:24:55
3862,FKID003862,vehicle_breakdown,Bellary Road 2,,1.0,False,2024-04-05T18:45:18
3863,FKID003863,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-05T18:58:48
3864,FKID003864,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-05T18:39:21
3865,FKID003865,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-05T18:54:15
3866,FKID003866,others,Non-corridor,,1.0,False,
3867,FKID003867,accident,Non-corridor,,0.7,False,2024-04-05T21:15:00
3868,FKID003868,pot_holes,West of Chord Road,,1.0,False,2024-04-05T22:36:56
3869,FKID003869,tree_fall,West of Chord Road,155.89571066666667,1.0,False,2024-04-05T22:03:45
3870,FKID003870,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-04-05T22:56:51
3871,FKID003871,pot_holes,ORR East 1,,1.0,False,2024-04-05T23:01:14
3872,FKID003872,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-05T21:33:03
3873,FKID003873,vehicle_breakdown,Bannerghata Road,,1.0,False,2024-04-05T23:28:51
3874,FKID003874,vehicle_breakdown,Magadi Road,,1.0,False,2024-04-05T20:53:27
3875,FKID003875,vehicle_breakdown,Bannerghata Road,,1.0,False,2024-04-05T21:03:04
3876,FKID003876,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-05T21:26:04
3877,FKID003877,vehicle_breakdown,Mysore Road,26.13505413333333,1.0,False,2024-04-06T01:19:16
3878,FKID003878,tree_fall,Non-corridor,952.3543390833333,1.0,False,2024-04-05T10:23:30
3879,FKID003879,accident,Non-corridor,,0.7,False,2024-04-05T22:43:52
3880,FKID003880,vehicle_breakdown,ORR North 1,,0.7,False,2024-04-05T22:06:51
3881,FKID003881,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-04-05T22:48:09
3882,FKID003882,vehicle_breakdown,Old Madras Road,35.63385138333333,1.0,False,2024-04-06T01:47:19
3883,FKID003883,vehicle_breakdown,CBD 1,,1.0,False,2024-04-06T00:03:39
3884,FKID003884,vehicle_breakdown,Tumkur Road,14.8788692,1.0,False,2024-04-06T02:38:49
3885,FKID003885,vehicle_breakdown,ORR West 1,,1.0,False,2024-04-06T02:21:05
3886,FKID003886,vehicle_breakdown,Tumkur Road,,1.0,False,2024-04-06T03:27:39
3887,FKID003887,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-04-05T22:50:11
3888,FKID003888,others,Non-corridor,2533.2403664333333,0.7,False,2024-04-06T03:53:48
3889,FKID003889,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T03:58:52
3890,FKID003890,vehicle_breakdown,Non-corridor,10.893157416666666,1.0,False,2024-04-06T03:57:20
3891,FKID003891,others,Hosur Road,,1.0,False,2024-04-06T04:16:01
3892,FKID003892,others,Non-corridor,,1.0,False,2024-04-06T05:03:58
3893,FKID003893,vehicle_breakdown,Non-corridor,48.53696371666667,1.0,False,2024-04-06T04:43:45
3894,FKID003894,vehicle_breakdown,Mysore Road,58.50245235,1.0,False,2024-04-06T04:48:59
3895,FKID003895,vehicle_breakdown,Mysore Road,,1.0,False,2024-04-06T05:03:49
3896,FKID003896,road_conditions,Magadi Road,15344.172970083333,1.0,False,2024-04-06T05:35:27
3897,FKID003897,debris,Non-corridor,196314.30794898333,0.48999999999999994,False,2023-11-21T21:37:45
3898,FKID003898,vehicle_breakdown,Magadi Road,,1.0,False,2024-04-06T05:59:15
3899,FKID003899,water_logging,Non-corridor,4277.100367116666,1.0,False,2024-04-06T06:34:05
3900,FKID003900,others,Magadi Road,14.85765895,1.0,False,2024-04-06T05:53:28
3901,FKID003901,others,Non-corridor,,1.0,False,2024-04-06T05:54:26
3902,FKID003902,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T04:30:49
3903,FKID003903,vehicle_breakdown,Old Madras Road,,0.7,False,2024-04-06T04:18:14
3904,FKID003904,water_logging,Non-corridor,2869.6824818166665,1.0,False,2024-04-06T06:09:34
3905,FKID003905,water_logging,Non-corridor,5498.457785316667,1.0,False,2024-04-06T06:38:49
3906,FKID003906,water_logging,Non-corridor,7237.5212427999995,1.0,False,2024-04-06T06:32:43
3907,FKID003907,water_logging,ORR East 2,,1.0,False,2024-04-06T06:40:24
3908,FKID003908,water_logging,ORR West 1,13915.386979166668,1.0,False,2024-04-06T06:42:00
3909,FKID003909,water_logging,Non-corridor,14268.682006016666,1.0,False,2024-04-06T06:44:05
3910,FKID003910,water_logging,ORR North 2,106.64748336666666,1.0,False,2024-04-06T06:46:10
3911,FKID003911,pot_holes,Non-corridor,171989.48454011665,0.48999999999999994,False,2023-12-08T20:16:02
3912,FKID003912,water_logging,Mysore Road,34.89283663333333,1.0,False,2024-04-06T06:41:44
3913,FKID003913,water_logging,Non-corridor,,1.0,False,2024-04-06T06:43:17
3914,FKID003914,water_logging,Non-corridor,948.7411337666667,1.0,False,2024-04-06T06:42:29
3915,FKID003915,water_logging,Mysore Road,,1.0,False,2024-04-06T06:41:25
3916,FKID003916,water_logging,Mysore Road,,1.0,False,2024-04-06T06:43:01
3917,FKID003917,water_logging,Non-corridor,63.20659305,1.0,False,2024-04-06T06:41:39
3918,FKID003918,water_logging,Mysore Road,214.58835468333334,1.0,False,2024-04-06T06:45:24
3919,FKID003919,water_logging,West of Chord Road,18575.526297916665,1.0,False,2024-04-06T06:50:40
3920,FKID003920,tree_fall,Non-corridor,,1.0,False,2024-04-06T06:50:45
3921,FKID003921,water_logging,Non-corridor,,1.0,False,2024-04-06T06:48:08
3922,FKID003922,water_logging,Bannerghata Road,,1.0,False,2024-04-06T06:49:32
3923,FKID003923,water_logging,Non-corridor,,1.0,False,2024-04-06T06:51:42
3924,FKID003924,water_logging,Bellary Road 1,160.49394478333335,1.0,False,2024-04-06T06:45:33
3925,FKID003925,water_logging,Mysore Road,2454.942666616667,1.0,False,2024-04-06T06:45:29
3926,FKID003926,tree_fall,Non-corridor,,1.0,False,2024-04-06T06:53:34
3927,FKID003927,water_logging,Mysore Road,1.20292415,1.0,False,2024-04-06T06:54:02
3928,FKID003928,water_logging,Mysore Road,102.53868266666667,1.0,False,2024-04-06T06:55:15
3929,FKID003929,water_logging,ORR North 1,,1.0,False,2024-04-06T06:57:46
3930,FKID003930,water_logging,Bannerghata Road,,1.0,False,2024-04-06T06:55:26
3931,FKID003931,water_logging,Old Madras Road,65.57669031666667,1.0,False,2024-04-06T07:03:18
3932,FKID003932,water_logging,ORR East 1,2.4512035666666665,1.0,False,2024-04-06T06:58:56
3933,FKID003933,water_logging,ORR North 1,,1.0,False,2024-04-06T06:58:55
3934,FKID003934,water_logging,Hosur Road,,1.0,False,2024-04-06T06:59:13
3935,FKID003935,water_logging,ORR East 1,,1.0,False,2024-04-06T07:02:38
3936,FKID003936,water_logging,Non-corridor,1437.0530988,1.0,False,2024-04-06T06:54:26
3937,FKID003937,water_logging,ORR North 1,46.07936715,1.0,False,2024-04-06T06:55:28
3938,FKID003938,water_logging,Old Madras Road,0.6965376666666666,1.0,False,2024-04-06T07:04:14
3939,FKID003939,water_logging,ORR North 2,15180.639404116666,1.0,False,2024-04-06T07:12:27
3940,FKID003940,water_logging,Tumkur Road,17313.578320166667,1.0,False,2024-04-06T07:10:55
3941,FKID003941,water_logging,Non-corridor,,1.0,False,2024-04-06T07:09:36
3942,FKID003942,water_logging,Mysore Road,32.478422933333334,1.0,False,2024-04-06T07:09:22
3943,FKID003943,water_logging,Old Airport Road,,1.0,False,2024-04-06T07:13:22
3944,FKID003944,tree_fall,Non-corridor,44.1921915,1.0,False,2024-04-06T07:07:41
3945,FKID003945,water_logging,Old Airport Road,,1.0,False,2024-04-06T07:11:12
3946,FKID003946,others,Non-corridor,56.71689196666667,1.0,False,2024-04-06T07:15:51
3947,FKID003947,water_logging,Non-corridor,130.15376253333335,1.0,False,2024-04-06T07:07:54
3948,FKID003948,tree_fall,Tumkur Road,1153.7935038666667,1.0,False,2024-04-06T07:16:26
3949,FKID003949,water_logging,Tumkur Road,1416.37773795,1.0,False,2024-04-06T07:17:23
3950,FKID003950,water_logging,Mysore Road,5642.406143316666,1.0,False,2024-04-06T07:08:27
3951,FKID003951,water_logging,Mysore Road,14.584563283333333,1.0,False,2024-04-06T07:18:43
3952,FKID003952,water_logging,Mysore Road,5642.447306733333,1.0,False,2024-04-06T07:08:27
3953,FKID003953,water_logging,ORR West 1,16721.59540315,1.0,False,2024-04-06T07:31:04
3954,FKID003954,water_logging,Varthur Road,19520.157966466668,1.0,False,2024-04-06T07:17:52
3955,FKID003955,water_logging,Non-corridor,,1.0,False,2024-04-06T07:24:58
3956,FKID003956,tree_fall,Non-corridor,,1.0,False,2024-04-06T07:16:46
3957,FKID003957,vehicle_breakdown,Mysore Road,,1.0,False,2024-04-06T05:07:36
3958,FKID003958,water_logging,ORR East 1,,1.0,False,2024-04-06T07:16:59
3959,FKID003959,water_logging,Varthur Road,5662.36376305,1.0,False,2024-04-06T07:37:54
3960,FKID003960,water_logging,Mysore Road,,1.0,False,2024-04-06T07:25:01
3961,FKID003961,accident,Non-corridor,,0.7,False,2024-04-06T06:11:59
3962,FKID003962,water_logging,Varthur Road,35.91581583333333,1.0,False,2024-04-06T07:26:56
3963,FKID003963,water_logging,Non-corridor,,1.0,False,2024-04-06T07:40:46
3964,FKID003964,others,Non-corridor,1403.7603150166665,0.7,False,2024-04-06T07:45:41
3965,FKID003965,tree_fall,Non-corridor,-599.0552833333334,0.7,False,2024-04-06T07:50:49
3966,FKID003966,others,Non-corridor,,1.0,False,2024-04-06T07:46:37
3967,FKID003967,tree_fall,Non-corridor,64.03180449999999,1.0,False,2024-04-06T07:37:42
3968,FKID003968,tree_fall,Non-corridor,77.13955258333334,0.7,False,2024-04-06T07:59:06
3969,FKID003969,water_logging,Non-corridor,13700.832331033334,0.7,False,2024-04-06T08:01:33
3970,FKID003970,water_logging,Non-corridor,13700.209654616667,0.7,False,2024-04-06T08:02:13
3971,FKID003971,pot_holes,ORR East 1,,1.0,False,2024-04-06T08:19:03
3972,FKID003972,pot_holes,ORR East 1,,1.0,False,2024-04-06T08:11:10
3973,FKID003973,pot_holes,ORR East 1,,1.0,False,2024-04-06T08:11:10
3974,FKID003974,pot_holes,ORR East 1,,1.0,False,2024-04-06T08:13:39
3975,FKID003975,pot_holes,ORR East 1,,1.0,False,2024-04-06T08:15:53
3976,FKID003976,pot_holes,Non-corridor,,1.0,False,2024-04-06T09:15:41
3977,FKID003977,vehicle_breakdown,Tumkur Road,16.6484411,1.0,False,2024-04-06T08:19:24
3978,FKID003978,pot_holes,Bellary Road 1,,1.0,False,2024-04-06T09:13:25
3979,FKID003979,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T10:02:38
3980,FKID003980,pot_holes,ORR East 1,,1.0,False,2024-04-06T08:13:39
3981,FKID003981,pot_holes,ORR East 1,,1.0,False,2024-04-06T08:19:03
3982,FKID003982,vehicle_breakdown,ORR East 2,,1.0,False,2024-04-06T18:02:06
3983,FKID003983,pot_holes,ORR East 1,,1.0,False,2024-04-06T08:13:39
3984,FKID003984,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T07:46:15
3985,FKID003985,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T07:38:26
3986,FKID003986,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T07:44:52
3987,FKID003987,pot_holes,ORR East 1,,1.0,False,2024-04-06T08:13:39
3988,FKID003988,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T18:13:17
3989,FKID003989,vehicle_breakdown,Non-corridor,15.931807983333334,1.0,False,2024-04-06T18:59:22
3990,FKID003990,pot_holes,Non-corridor,,1.0,False,2024-04-06T19:17:54
3991,FKID003991,pot_holes,ORR East 1,,1.0,False,2024-04-06T08:13:39
3992,FKID003992,pot_holes,Non-corridor,,1.0,False,2024-04-06T19:19:18
3993,FKID003993,pot_holes,Non-corridor,,1.0,False,2024-04-06T19:18:43
3994,FKID003994,vehicle_breakdown,Old Madras Road,35.37574233333333,1.0,False,2024-04-06T19:19:35
3995,FKID003995,pot_holes,West of Chord Road,,1.0,False,2024-04-06T19:49:36
3996,FKID003996,vehicle_breakdown,Old Madras Road,21.099181166666664,1.0,False,2024-04-06T19:42:43
3997,FKID003997,tree_fall,Old Madras Road,54.21143968333333,1.0,False,2024-04-06T19:10:05
3998,FKID003998,others,Old Madras Road,623.1539982833333,1.0,False,2024-04-06T19:24:51
3999,FKID003999,pot_holes,ORR East 1,,1.0,False,2024-04-06T08:13:39
4000,FKID004000,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T20:02:29
4001,FKID004001,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T18:18:54
4002,FKID004002,pot_holes,ORR East 1,,1.0,False,2024-04-06T08:13:39
4003,FKID004003,tree_fall,Non-corridor,38.38311856666667,1.0,False,2024-04-06T20:14:40
4004,FKID004004,vehicle_breakdown,Non-corridor,48.38570516666667,1.0,False,2024-04-06T21:18:56
4005,FKID004005,water_logging,Non-corridor,100.97545570000001,1.0,False,2024-04-06T21:48:09
4006,FKID004006,tree_fall,Non-corridor,17496.695538649998,0.7,False,2024-04-06T21:49:50
4007,FKID004007,pot_holes,ORR East 1,,1.0,False,2024-04-06T08:13:39
4008,FKID004008,vehicle_breakdown,Hosur Road,,1.0,False,2024-04-06T18:48:05
4009,FKID004009,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T19:26:25
4010,FKID004010,construction,ORR North 1,,1.0,False,2024-04-06T22:38:57
4011,FKID004011,pot_holes,Non-corridor,,1.0,False,2024-04-06T22:14:54
4012,FKID004012,vehicle_breakdown,Old Madras Road,93.39061898333333,1.0,False,2024-04-06T21:13:02
4013,FKID004013,others,Non-corridor,,1.0,False,2024-04-06T23:08:37
4014,FKID004014,pot_holes,CBD 2,,1.0,False,2024-04-06T22:53:13
4015,FKID004015,tree_fall,Bannerghata Road,30.045177533333334,1.0,False,2024-04-06T22:50:22
4016,FKID004016,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T21:59:07
4017,FKID004017,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T23:02:02
4018,FKID004018,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T23:14:07
4019,FKID004019,construction,Non-corridor,-235.51115,1.0,False,2024-04-06T22:57:16
4020,FKID004020,vehicle_breakdown,Mysore Road,86.21060556666666,1.0,False,2024-04-06T23:39:25
4021,FKID004021,road_conditions,Non-corridor,,1.0,False,2024-04-07T00:01:17
4022,FKID004022,vehicle_breakdown,West of Chord Road,,1.0,False,2024-04-06T23:32:38
4023,FKID004023,tree_fall,Mysore Road,,1.0,False,2024-04-07T00:05:15
4024,FKID004024,road_conditions,Non-corridor,,1.0,False,2024-04-07T00:11:18
4025,FKID004025,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T22:08:01
4026,FKID004026,vehicle_breakdown,Non-corridor,13.937764283333333,1.0,False,2024-04-07T00:09:16
4027,FKID004027,vehicle_breakdown,Non-corridor,21.3044091,1.0,False,2024-04-07T00:45:43
4028,FKID004028,vehicle_breakdown,Old Madras Road,,0.7,False,2024-04-07T00:49:50
4029,FKID004029,vehicle_breakdown,Mysore Road,,1.0,False,2024-04-07T00:18:35
4030,FKID004030,others,Mysore Road,306.1306395666667,0.7,False,2024-04-07T00:58:06
4031,FKID004031,construction,ORR East 2,481.5592,0.7,False,2024-04-07T02:04:12
4032,FKID004032,vehicle_breakdown,CBD 2,4.8932101999999995,1.0,False,2024-04-07T01:40:11
4033,FKID004033,vehicle_breakdown,Bellary Road 1,62.002885516666666,1.0,False,2024-04-07T01:09:37
4034,FKID004034,vehicle_breakdown,Non-corridor,16.351039883333335,1.0,False,2024-04-07T02:12:05
4035,FKID004035,road_conditions,Non-corridor,,1.0,False,2024-04-07T02:11:19
4036,FKID004036,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T23:47:14
4037,FKID004037,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-07T00:03:16
4038,FKID004038,vehicle_breakdown,Tumkur Road,100.47900773333335,1.0,False,2024-04-07T02:35:52
4039,FKID004039,vehicle_breakdown,CBD 2,6.410764866666667,1.0,False,2024-04-07T03:01:08
4040,FKID004040,vehicle_breakdown,Non-corridor,149.70177753333334,1.0,False,2024-04-07T03:02:14
4041,FKID004041,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-06T23:52:27
4042,FKID004042,others,Non-corridor,31.60635735,1.0,False,2024-04-07T02:48:34
4043,FKID004043,vehicle_breakdown,Magadi Road,,1.0,False,2024-04-07T00:36:40
4044,FKID004044,vehicle_breakdown,Non-corridor,42.76717533333333,1.0,False,2024-04-07T04:02:21
4045,FKID004045,vehicle_breakdown,Mysore Road,,1.0,False,2024-04-07T02:20:53
4046,FKID004046,vehicle_breakdown,Non-corridor,82.94842686666667,1.0,False,2024-04-07T04:06:41
4047,FKID004047,pot_holes,Old Madras Road,4444.951326083334,1.0,False,2024-04-07T03:48:41
4048,FKID004048,vehicle_breakdown,West of Chord Road,,1.0,False,2024-04-07T01:28:57
4049,FKID004049,vehicle_breakdown,Non-corridor,,1.0,False,2024-04-07T04:35:02
4050,FKID004050,vehicle_breakdown,ORR West 1,,1.0,False,2024-04-07T01:04:49
4051,FKID004051,vehicle_breakdown,Magadi Road,,1.0,False,2024-04-07T01:31:06
4052,FKID004052,vehicle_breakdown,Tumkur Road,117.5478197,0.7,False,2024-04-07T04:47:03
4053,FKID004053,vehicle_breakdown,Magadi Road,82.63382763333334,1.0,False,2024-04-07T04:46:58
4054,FKID004054,vehicle_breakdown,Tumkur Road,9.90734335,1.0,False,2024-04-07T05:31:01
4055,FKID004055,accident,Tumkur Road,26.873762566666667,1.0,False,2024-04-07T05:14:05
4056,FKID004056,vehicle_breakdown,IRR(Thanisandra road),60.60606776666667,1.0,False,2024-04-07T04:51:00
4057,FKID004057,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-04-07T05:34:48
4058,FKID004058,pot_holes,Mysore Road,,1.0,False,2024-04-07T05:49:22
4059,FKID004059,pot_holes,Non-corridor,103.51557583333333,1.0,False,2024-04-07T06:21:32
4060,FKID004060,water_logging,Non-corridor,,1.0,False,2024-04-07T05:44:27
4061,FKID004061,vehicle_breakdown,Mysore Road,103.61959628333334,1.0,False,2024-04-07T06:00:25
4062,FKID004062,water_logging,Non-corridor,,1.0,False,2024-04-07T06:33:46
