event_id,event_cause,corridor,closure_binary,hour_of_day,day_of_week,duration_clean,priority_numeric,trust_score,month,event_cause_enc,corridor_enc,is_planned,row_idx
FKID004781,vehicle_breakdown,Bellary Road 1,0,9,4,60.449528900000004,3.0,1.0,1,13,2,0,4781
FKID004782,vehicle_breakdown,ORR North 2,0,1,3,67.59724811666666,3.0,1.0,11,13,15,0,4782
FKID004783,vehicle_breakdown,Varthur Road,0,0,3,67.59724811666666,3.0,1.0,11,13,20,0,4783
FKID004784,construction,ORR East 2,0,2,3,728.5552166666668,3.0,1.0,11,2,13,0,4784
FKID004785,vehicle_breakdown,ORR North 1,0,1,3,67.59724811666666,3.0,0.7,11,13,14,0,4785
FKID004786,vehicle_breakdown,Bellary Road 1,0,2,2,67.59724811666666,3.0,1.0,1,13,2,0,4786
FKID004787,accident,Non-corridor,0,3,3,67.59724811666666,1.0,0.7,11,0,11,0,4787
FKID004788,road_conditions,Non-corridor,0,5,2,67.59724811666666,1.0,1.0,1,10,11,0,4788
FKID004789,vehicle_breakdown,ORR North 1,0,3,3,67.59724811666666,3.0,0.7,11,13,14,0,4789
FKID004790,road_conditions,ORR North 1,0,0,1,1440.0,3.0,1.0,12,10,14,0,4790
FKID004791,vehicle_breakdown,ORR North 1,0,8,4,67.59724811666666,3.0,0.7,1,13,14,0,4791
FKID004792,public_event,ORR North 1,1,10,4,0.19090000000000001,3.0,1.0,1,9,14,1,4792
FKID004793,vehicle_breakdown,Non-corridor,0,7,3,67.59724811666666,1.0,1.0,11,13,11,0,4793
FKID004794,vehicle_breakdown,Non-corridor,0,4,2,67.59724811666666,1.0,1.0,1,13,11,0,4794
FKID004795,construction,Airport New South Road,0,1,1,419.0733540666667,3.0,1.0,12,2,0,0,4795
FKID004796,others,Old Airport Road,0,3,1,1440.0,3.0,0.7,12,5,17,0,4796
FKID004797,vehicle_breakdown,Non-corridor,0,10,3,52.3679289,1.0,1.0,11,13,11,0,4797
FKID004798,others,Bellary Road 1,0,8,2,43.06716361666667,3.0,1.0,1,5,2,0,4798
FKID004799,construction,ORR East 2,0,2,1,722.4413000000001,3.0,1.0,12,2,13,0,4799
FKID004800,vehicle_breakdown,Non-corridor,0,1,1,67.59724811666666,1.0,1.0,12,13,11,0,4800
FKID004801,procession,Magadi Road,0,10,3,120.45697526666666,3.0,1.0,11,7,9,1,4801
FKID004802,vehicle_breakdown,Non-corridor,0,5,1,67.59724811666666,1.0,1.0,12,13,11,0,4802
FKID004803,vehicle_breakdown,Bellary Road 1,0,4,1,67.59724811666666,3.0,1.0,12,13,2,0,4803
FKID004804,vehicle_breakdown,Bellary Road 2,0,9,2,87.68711406666667,3.0,1.0,1,13,3,0,4804
FKID004805,vehicle_breakdown,Non-corridor,0,12,3,67.59724811666666,1.0,1.0,11,13,11,0,4805
FKID004806,others,Non-corridor,0,12,3,1440.0,1.0,0.48999999999999994,11,5,11,0,4806
FKID004807,vehicle_breakdown,Bellary Road 1,0,13,3,67.59724811666666,3.0,1.0,11,13,2,0,4807
FKID004808,vehicle_breakdown,Bellary Road 1,0,13,3,1440.0,3.0,0.7,11,13,2,0,4808
FKID004809,accident,Non-corridor,0,6,1,67.59724811666666,1.0,0.7,12,0,11,0,4809
FKID004810,accident,Mysore Road,0,6,2,67.59724811666666,3.0,1.0,1,0,10,0,4810
FKID004811,pot_holes,Non-corridor,0,10,2,67.59724811666666,1.0,1.0,1,6,11,0,4811
FKID004812,accident,Non-corridor,0,6,1,67.59724811666666,1.0,0.7,12,0,11,0,4812
FKID004813,vehicle_breakdown,Bellary Road 1,0,13,3,67.59724811666666,3.0,1.0,11,13,2,0,4813
FKID004814,vehicle_breakdown,Bellary Road 1,0,11,4,67.59724811666666,3.0,1.0,1,13,2,0,4814
FKID004815,accident,Non-corridor,0,6,1,67.59724811666666,1.0,0.7,12,0,11,0,4815
FKID004816,vehicle_breakdown,Non-corridor,0,14,3,67.59724811666666,1.0,1.0,11,13,11,0,4816
FKID004817,vehicle_breakdown,Bellary Road 1,0,14,3,67.59724811666666,3.0,1.0,11,13,2,0,4817
FKID004818,vehicle_breakdown,Tumkur Road,0,11,2,32.2092193,3.0,1.0,1,13,19,0,4818
FKID004819,vehicle_breakdown,ORR North 2,1,16,3,67.59724811666666,3.0,0.7,11,13,15,0,4819
FKID004820,vehicle_breakdown,ORR North 2,0,5,1,67.59724811666666,3.0,1.0,12,13,15,0,4820
FKID004821,water_logging,Non-corridor,0,10,1,67.59724811666666,1.0,1.0,11,15,11,0,4821
FKID004822,construction,Non-corridor,0,1,4,3.4467353833333334,1.0,1.0,11,2,11,0,4822
FKID004823,construction,Non-corridor,1,1,4,329.12024915,1.0,1.0,11,2,11,0,4823
FKID004824,vehicle_breakdown,Non-corridor,0,5,4,67.59724811666666,1.0,1.0,11,13,11,0,4824
FKID004825,vehicle_breakdown,Bellary Road 1,0,11,4,67.59724811666666,3.0,1.0,11,13,2,0,4825
FKID004826,others,Bellary Road 1,0,17,4,1440.0,3.0,0.48999999999999994,11,5,2,0,4826
FKID004827,vehicle_breakdown,Non-corridor,0,1,5,63.62485048333333,1.0,1.0,11,13,11,0,4827
FKID004828,accident,Non-corridor,0,1,5,67.59724811666666,1.0,0.7,11,0,11,0,4828
FKID004829,road_conditions,Non-corridor,0,2,5,1440.0,1.0,0.48999999999999994,11,10,11,0,4829
FKID004830,vehicle_breakdown,Hosur Road,0,1,5,67.59724811666666,3.0,1.0,11,13,7,0,4830
FKID004831,vehicle_breakdown,ORR East 2,0,1,5,67.59724811666666,3.0,1.0,11,13,13,0,4831
FKID004832,water_logging,Non-corridor,0,9,6,67.59724811666666,1.0,1.0,11,15,11,0,4832
FKID004833,vehicle_breakdown,Non-corridor,0,7,5,67.59724811666666,1.0,1.0,11,13,11,0,4833
FKID004834,vehicle_breakdown,Non-corridor,0,8,5,67.59724811666666,1.0,1.0,11,13,11,0,4834
FKID004835,others,ORR North 2,0,7,1,15.641905283333333,3.0,1.0,12,5,15,0,4835
FKID004836,vehicle_breakdown,Bellary Road 1,0,10,4,67.59724811666666,3.0,1.0,1,13,2,0,4836
FKID004837,vehicle_breakdown,Non-corridor,0,13,4,31.049118983333337,1.0,1.0,1,13,11,0,4837
FKID004838,pot_holes,Non-corridor,0,10,1,67.59724811666666,1.0,1.0,11,6,11,0,4838
FKID004839,road_conditions,Non-corridor,0,10,1,67.59724811666666,1.0,1.0,11,10,11,0,4839
FKID004840,vehicle_breakdown,Hennur Main Road,0,10,5,50.382559799999996,3.0,1.0,11,13,6,0,4840
FKID004841,vehicle_breakdown,Bellary Road 2,0,10,5,44.61752728333333,3.0,1.0,11,13,3,0,4841
FKID004842,vehicle_breakdown,Bellary Road 1,0,11,5,67.59724811666666,3.0,1.0,11,13,2,0,4842
FKID004843,vehicle_breakdown,Non-corridor,0,9,1,41.34313795,1.0,1.0,12,13,11,0,4843
FKID004844,others,ORR North 2,0,11,5,74.58705141666665,3.0,1.0,11,5,15,0,4844
FKID004845,vehicle_breakdown,Varthur Road,0,11,5,54.53153316666667,3.0,1.0,11,13,20,0,4845
FKID004846,vehicle_breakdown,Bellary Road 1,0,12,5,96.51823415,3.0,1.0,11,13,2,0,4846
FKID004847,vehicle_breakdown,Non-corridor,0,12,5,67.59724811666666,1.0,1.0,11,13,11,0,4847
FKID004848,construction,ORR East 2,0,3,4,679.9915,3.0,1.0,1,2,13,0,4848
FKID004849,vehicle_breakdown,Non-corridor,0,10,1,15.559016000000002,1.0,1.0,12,13,11,0,4849
FKID004850,vehicle_breakdown,Bellary Road 1,0,14,4,67.59724811666666,3.0,1.0,1,13,2,0,4850
FKID004851,vehicle_breakdown,Non-corridor,1,12,1,6.640204833333333,1.0,1.0,12,13,11,0,4851
FKID004852,vehicle_breakdown,Bellary Road 1,0,10,1,67.59724811666666,3.0,1.0,12,13,2,0,4852
FKID004853,vehicle_breakdown,Non-corridor,0,11,1,67.59724811666666,1.0,1.0,12,13,11,0,4853
FKID004854,vehicle_breakdown,ORR East 1,0,1,5,67.59724811666666,3.0,1.0,1,13,12,0,4854
FKID004855,others,Non-corridor,0,4,6,79.93364358333334,1.0,1.0,11,5,11,0,4855
FKID004856,construction,Non-corridor,0,4,6,1440.0,1.0,1.0,11,2,11,0,4856
FKID004857,vehicle_breakdown,ORR North 1,0,5,6,36.747132416666666,3.0,1.0,11,13,14,0,4857
FKID004858,others,Non-corridor,0,6,6,1440.0,1.0,0.7,11,5,11,0,4858
FKID004859,vehicle_breakdown,Non-corridor,0,5,6,8.764527933333333,1.0,1.0,11,13,11,0,4859
FKID004860,vehicle_breakdown,Non-corridor,0,6,6,68.46058618333333,1.0,1.0,11,13,11,0,4860
FKID004861,others,Non-corridor,0,17,1,1440.0,1.0,0.48999999999999994,12,5,11,0,4861
FKID004862,vehicle_breakdown,Bellary Road 2,0,6,6,79.22377388333332,3.0,1.0,11,13,3,0,4862
FKID004863,vehicle_breakdown,Magadi Road,0,7,6,67.59724811666666,3.0,1.0,11,13,9,0,4863
FKID004864,vehicle_breakdown,Non-corridor,0,1,5,67.59724811666666,1.0,1.0,1,13,11,0,4864
FKID004865,vehicle_breakdown,Bellary Road 2,0,10,6,67.59724811666666,3.0,1.0,11,13,3,0,4865
FKID004866,construction,ORR North 2,0,11,2,0.0,3.0,1.0,1,2,15,0,4866
FKID004867,vehicle_breakdown,Bellary Road 1,0,0,2,67.59724811666666,3.0,1.0,12,13,2,0,4867
FKID004868,accident,Bannerghata Road,0,6,2,67.59724811666666,3.0,0.7,1,0,1,0,4868
FKID004869,pot_holes,Magadi Road,0,12,2,1358.3815949666666,3.0,1.0,1,6,9,0,4869
FKID004870,others,Non-corridor,0,12,2,1440.0,1.0,1.0,1,5,11,0,4870
FKID004871,vehicle_breakdown,Bellary Road 2,0,2,5,67.59724811666666,3.0,1.0,1,13,3,0,4871
FKID004872,water_logging,Non-corridor,1,12,2,1440.0,1.0,0.48999999999999994,1,15,11,0,4872
FKID004873,pot_holes,Non-corridor,1,11,6,9.656423833333333,1.0,1.0,11,6,11,0,4873
FKID004874,vehicle_breakdown,Bellary Road 1,0,11,6,67.59724811666666,3.0,1.0,11,13,2,0,4874
FKID004875,vehicle_breakdown,Non-corridor,0,12,6,18.1232739,1.0,1.0,11,13,11,0,4875
FKID004876,vehicle_breakdown,Bellary Road 1,0,1,2,9.0990085,3.0,1.0,12,13,2,0,4876
FKID004877,vehicle_breakdown,Non-corridor,0,1,2,67.59724811666666,1.0,1.0,12,13,11,0,4877
FKID004878,vehicle_breakdown,ORR North 2,0,1,2,67.59724811666666,3.0,1.0,12,13,15,0,4878
FKID004879,vehicle_breakdown,Bellary Road 2,0,13,6,67.59724811666666,3.0,1.0,11,13,3,0,4879
FKID004880,vehicle_breakdown,Bellary Road 2,0,13,6,67.59724811666666,3.0,1.0,11,13,3,0,4880
FKID004881,vehicle_breakdown,Bellary Road 2,0,13,6,67.59724811666666,3.0,1.0,11,13,3,0,4881
FKID004882,water_logging,Non-corridor,0,12,2,1440.0,1.0,0.48999999999999994,1,15,11,0,4882
FKID004883,vehicle_breakdown,ORR North 2,0,2,5,67.59724811666666,3.0,1.0,1,13,15,0,4883
FKID004884,public_event,Non-corridor,0,16,6,52.773133333333334,1.0,1.0,11,9,11,1,4884
FKID004885,public_event,Non-corridor,0,16,6,60.03436666666666,1.0,1.0,11,9,11,1,4885
FKID004886,construction,ORR East 2,0,2,5,719.8324833333334,3.0,1.0,1,2,13,0,4886
FKID004887,public_event,Non-corridor,0,16,6,52.773133333333334,1.0,1.0,11,9,11,1,4887
FKID004888,vehicle_breakdown,Bellary Road 2,0,1,2,67.59724811666666,3.0,1.0,12,13,3,0,4888
FKID004889,vehicle_breakdown,West of Chord Road,0,5,0,38.17363073333333,3.0,1.0,11,13,21,0,4889
FKID004890,vehicle_breakdown,ORR North 2,0,23,1,67.59724811666666,3.0,1.0,12,13,15,0,4890
FKID004891,vehicle_breakdown,Magadi Road,0,6,0,8.908011233333333,3.0,1.0,11,13,9,0,4891
FKID004892,vehicle_breakdown,Non-corridor,0,10,2,67.59724811666666,1.0,1.0,1,13,11,0,4892
FKID004893,construction,ORR North 2,0,2,2,1440.0,3.0,0.7,12,2,15,0,4893
FKID004894,vehicle_breakdown,Non-corridor,0,4,0,67.59724811666666,1.0,1.0,11,13,11,0,4894
FKID004895,vehicle_breakdown,Non-corridor,0,2,2,115.30609676666667,1.0,1.0,12,13,11,0,4895
FKID004896,water_logging,Bellary Road 1,0,13,2,1440.0,3.0,0.7,1,15,2,0,4896
FKID004897,vehicle_breakdown,Bellary Road 1,0,7,0,67.59724811666666,3.0,1.0,11,13,2,0,4897
FKID004898,vehicle_breakdown,Bellary Road 1,0,3,2,67.59724811666666,3.0,1.0,12,13,2,0,4898
FKID004899,road_conditions,Non-corridor,0,3,5,18.664876366666665,1.0,1.0,1,10,11,0,4899
FKID004900,vehicle_breakdown,Bellary Road 1,0,8,0,7.330868683333334,3.0,1.0,11,13,2,0,4900
FKID004901,procession,Non-corridor,0,9,0,67.59724811666666,1.0,1.0,11,7,11,1,4901
FKID004902,procession,Non-corridor,0,9,0,166.81366601666664,1.0,1.0,11,7,11,1,4902
FKID004903,construction,ORR East 2,0,2,2,718.9331500000001,3.0,1.0,1,2,13,0,4903
FKID004904,vehicle_breakdown,Non-corridor,1,14,2,67.59724811666666,1.0,0.7,1,13,11,0,4904
FKID004905,others,Non-corridor,0,10,0,67.59724811666666,1.0,1.0,11,5,11,0,4905
FKID004906,public_event,Non-corridor,0,11,0,241.49681666666666,1.0,1.0,11,9,11,1,4906
FKID004907,vehicle_breakdown,Bellary Road 1,0,4,2,67.59724811666666,3.0,1.0,12,13,2,0,4907
FKID004908,vehicle_breakdown,Non-corridor,0,5,2,67.59724811666666,1.0,1.0,12,13,11,0,4908
FKID004909,congestion,Non-corridor,0,17,0,67.59724811666666,1.0,0.48999999999999994,11,1,11,0,4909
FKID004910,construction,Non-corridor,1,7,2,1.8005833333333332,1.0,0.7,12,2,11,0,4910
FKID004911,vehicle_breakdown,Non-corridor,0,4,5,105.27233006666667,1.0,1.0,1,13,11,0,4911
FKID004912,others,Magadi Road,0,0,3,48.009267783333335,3.0,1.0,1,5,9,0,4912
FKID004913,construction,Bellary Road 1,0,5,5,5.682947016666666,3.0,1.0,1,2,2,0,4913
FKID004914,vehicle_breakdown,Mysore Road,0,0,1,34.983110116666666,3.0,1.0,11,13,10,0,4914
FKID004915,vehicle_breakdown,Bellary Road 1,0,0,1,110.57912203333333,3.0,1.0,11,13,2,0,4915
FKID004916,vehicle_breakdown,Non-corridor,0,2,1,29.094076266666665,1.0,1.0,11,13,11,0,4916
FKID004917,vehicle_breakdown,Hosur Road,0,2,5,67.59724811666666,3.0,1.0,1,13,7,0,4917
FKID004918,construction,Non-corridor,1,7,2,3.5206999999999997,1.0,0.7,12,2,11,0,4918
FKID004919,vehicle_breakdown,Tumkur Road,0,2,1,19.710776516666666,3.0,1.0,11,13,19,0,4919
FKID004920,water_logging,Bellary Road 1,0,1,3,67.59724811666666,3.0,1.0,1,15,2,0,4920
FKID004921,construction,Bellary Road 1,1,9,2,67.59724811666666,3.0,1.0,12,2,2,0,4921
FKID004922,vehicle_breakdown,Non-corridor,0,9,2,67.59724811666666,1.0,1.0,12,13,11,0,4922
FKID004923,tree_fall,Magadi Road,1,9,2,91.44109088333333,3.0,1.0,12,12,9,0,4923
FKID004924,others,Bellary Road 1,0,2,3,1440.0,3.0,0.7,1,5,2,0,4924
FKID004925,construction,ORR East 2,0,2,1,0.0,3.0,1.0,11,2,13,0,4925
FKID004926,water_logging,Bellary Road 1,0,1,3,67.59724811666666,3.0,1.0,1,15,2,0,4926
FKID004927,vehicle_breakdown,Non-corridor,0,2,3,24.450349916666667,1.0,1.0,1,13,11,0,4927
FKID004928,road_conditions,Bellary Road 1,1,10,6,1440.0,3.0,0.7,11,10,2,0,4928
FKID004929,vehicle_breakdown,Varthur Road,0,10,2,139.90008856666665,3.0,1.0,12,13,20,0,4929
FKID004930,vehicle_breakdown,Bellary Road 1,0,1,1,67.59724811666666,3.0,1.0,11,13,2,0,4930
FKID004931,tree_fall,Non-corridor,0,11,2,67.59724811666666,1.0,1.0,12,12,11,0,4931
FKID004932,vehicle_breakdown,Old Airport Road,0,2,1,67.59724811666666,3.0,1.0,11,13,17,0,4932
FKID004933,vehicle_breakdown,Non-corridor,0,2,1,67.59724811666666,1.0,1.0,11,13,11,0,4933
FKID004934,vehicle_breakdown,Non-corridor,0,11,2,67.59724811666666,1.0,1.0,12,13,11,0,4934
FKID004935,vehicle_breakdown,Bellary Road 1,0,3,1,67.59724811666666,3.0,1.0,11,13,2,0,4935
FKID004936,vehicle_breakdown,Non-corridor,0,6,1,67.59724811666666,1.0,1.0,11,13,11,0,4936
FKID004937,pot_holes,Non-corridor,0,3,3,67.59724811666666,1.0,1.0,1,6,11,0,4937
FKID004938,pot_holes,Non-corridor,0,3,3,67.59724811666666,1.0,1.0,1,6,11,0,4938
FKID004939,construction,Non-corridor,0,12,2,1440.0,1.0,0.7,12,2,11,0,4939
FKID004940,pot_holes,Non-corridor,0,3,3,67.59724811666666,1.0,1.0,1,6,11,0,4940
FKID004941,vehicle_breakdown,Non-corridor,0,6,1,1440.0,1.0,0.7,11,13,11,0,4941
FKID004942,construction,Non-corridor,0,6,1,1440.0,1.0,1.0,11,2,11,0,4942
FKID004943,vehicle_breakdown,Magadi Road,0,11,2,67.59724811666666,3.0,1.0,12,13,9,0,4943
FKID004944,vehicle_breakdown,Non-corridor,0,11,2,67.59724811666666,1.0,1.0,12,13,11,0,4944
FKID004945,vehicle_breakdown,Tumkur Road,0,11,2,67.59724811666666,3.0,1.0,12,13,19,0,4945
FKID004946,vehicle_breakdown,Non-corridor,0,6,5,67.59724811666666,1.0,1.0,1,13,11,0,4946
FKID004947,construction,Airport New South Road,1,10,2,780.1069666666666,3.0,0.7,12,2,0,0,4947
FKID004948,vehicle_breakdown,Bellary Road 1,0,6,3,67.59724811666666,3.0,1.0,1,13,2,0,4948
FKID004949,vehicle_breakdown,Non-corridor,0,1,3,90.77372385,1.0,1.0,12,13,11,0,4949
FKID004950,vehicle_breakdown,Non-corridor,0,2,3,67.59724811666666,1.0,1.0,12,13,11,0,4950
FKID004951,vehicle_breakdown,Bellary Road 2,0,1,3,67.59724811666666,3.0,1.0,12,13,3,0,4951
FKID004952,vehicle_breakdown,ORR East 1,0,10,5,980.1172258333334,3.0,0.7,1,13,12,0,4952
FKID004953,vehicle_breakdown,ORR East 1,0,0,3,67.59724811666666,3.0,1.0,12,13,12,0,4953
FKID004954,vehicle_breakdown,Non-corridor,0,2,3,46.3259174,1.0,1.0,12,13,11,0,4954
FKID004955,vehicle_breakdown,Non-corridor,0,2,3,67.59724811666666,1.0,1.0,12,13,11,0,4955
FKID004956,construction,ORR East 2,0,2,3,728.3500833333333,3.0,1.0,12,2,13,0,4956
FKID004957,vehicle_breakdown,ORR North 1,0,0,3,67.59724811666666,3.0,0.7,12,13,14,0,4957
FKID004958,vehicle_breakdown,Non-corridor,0,3,3,67.59724811666666,1.0,1.0,12,13,11,0,4958
FKID004959,water_logging,ORR East 1,0,3,3,1440.0,3.0,1.0,12,15,12,0,4959
FKID004960,water_logging,ORR North 2,0,10,3,1440.0,3.0,1.0,1,15,15,0,4960
FKID004961,congestion,Magadi Road,0,7,3,67.59724811666666,3.0,0.7,1,1,9,0,4961
FKID004962,road_conditions,Non-corridor,0,10,3,67.59724811666666,1.0,1.0,1,10,11,0,4962
FKID004963,vehicle_breakdown,Non-corridor,0,5,3,67.59724811666666,1.0,1.0,12,13,11,0,4963
FKID004964,vehicle_breakdown,Bellary Road 1,0,10,3,39.85933068333333,3.0,1.0,1,13,2,0,4964
FKID004965,vehicle_breakdown,Bellary Road 1,0,5,3,67.59724811666666,3.0,1.0,12,13,2,0,4965
FKID004966,vehicle_breakdown,Bellary Road 1,0,11,5,67.59724811666666,3.0,1.0,1,13,2,0,4966
FKID004967,pot_holes,Non-corridor,0,11,3,1440.0,1.0,0.48999999999999994,1,6,11,0,4967
FKID004968,construction,Non-corridor,0,11,3,274.00397273333334,1.0,1.0,1,2,11,0,4968
FKID004969,vehicle_breakdown,Non-corridor,0,7,3,67.59724811666666,1.0,1.0,12,13,11,0,4969
FKID004970,vehicle_breakdown,Non-corridor,0,11,5,25.791576833333334,1.0,1.0,1,13,11,0,4970
FKID004971,vehicle_breakdown,Non-corridor,0,12,5,67.59724811666666,1.0,1.0,1,13,11,0,4971
FKID004972,vehicle_breakdown,Bellary Road 1,0,12,5,67.59724811666666,3.0,1.0,1,13,2,0,4972
FKID004973,vehicle_breakdown,Non-corridor,0,13,5,67.59724811666666,1.0,1.0,1,13,11,0,4973
FKID004974,vehicle_breakdown,Non-corridor,0,11,3,67.59724811666666,1.0,1.0,12,13,11,0,4974
FKID004975,vehicle_breakdown,Hosur Road,0,14,5,67.59724811666666,3.0,1.0,1,13,7,0,4975
FKID004976,vehicle_breakdown,Non-corridor,0,12,3,67.59724811666666,1.0,1.0,12,13,11,0,4976
FKID004977,congestion,ORR North 2,0,10,3,67.59724811666666,3.0,0.7,1,1,15,0,4977
FKID004978,vehicle_breakdown,Non-corridor,0,12,3,67.59724811666666,1.0,1.0,12,13,11,0,4978
FKID004979,congestion,Magadi Road,0,10,3,67.59724811666666,3.0,0.7,1,1,9,0,4979
FKID004980,congestion,Non-corridor,0,10,3,67.59724811666666,1.0,0.7,12,1,11,0,4980
FKID004981,vehicle_breakdown,ORR East 1,0,10,3,67.59724811666666,3.0,1.0,12,13,12,0,4981
FKID004982,accident,Non-corridor,0,13,3,67.59724811666666,1.0,0.7,12,0,11,0,4982
FKID004983,vehicle_breakdown,Non-corridor,0,11,3,41.31266376666667,1.0,1.0,1,13,11,0,4983
FKID004984,vehicle_breakdown,Varthur Road,0,20,3,67.59724811666666,3.0,1.0,12,13,20,0,4984
FKID004985,construction,Non-corridor,0,0,4,127.47713333333333,1.0,1.0,12,2,11,0,4985
FKID004986,water_logging,ORR North 1,0,12,3,1440.0,3.0,0.48999999999999994,1,15,14,0,4986
FKID004987,vehicle_breakdown,Non-corridor,0,11,3,62.41803623333333,1.0,1.0,1,13,11,0,4987
FKID004988,vehicle_breakdown,Non-corridor,0,12,3,67.59724811666666,1.0,1.0,1,13,11,0,4988
FKID004989,water_logging,Non-corridor,0,12,3,1440.0,1.0,0.7,1,15,11,0,4989
FKID004990,vehicle_breakdown,Non-corridor,0,10,3,67.59724811666666,1.0,1.0,1,13,11,0,4990
FKID004991,vehicle_breakdown,Non-corridor,0,13,3,51.74567765,1.0,1.0,1,13,11,0,4991
FKID004992,accident,Non-corridor,0,13,3,67.59724811666666,1.0,0.7,1,0,11,0,4992
FKID004993,vehicle_breakdown,Bellary Road 1,0,11,3,67.59724811666666,3.0,1.0,1,13,2,0,4993
FKID004994,vehicle_breakdown,ORR North 2,0,0,6,8.8561709,3.0,1.0,1,13,15,0,4994
FKID004995,vehicle_breakdown,Non-corridor,0,11,3,67.59724811666666,1.0,1.0,1,13,11,0,4995
FKID004996,construction,Non-corridor,1,1,4,0.6463333333333333,1.0,1.0,12,2,11,0,4996
FKID004997,accident,Non-corridor,0,12,3,67.59724811666666,1.0,0.7,1,0,11,0,4997
FKID004998,pot_holes,Bellary Road 1,0,2,4,1440.0,3.0,1.0,12,6,2,0,4998
FKID004999,vehicle_breakdown,Non-corridor,0,1,6,48.370828966666664,1.0,1.0,1,13,11,0,4999
FKID005000,vehicle_breakdown,Non-corridor,0,2,6,32.68535996666667,1.0,1.0,1,13,11,0,5000
FKID005001,construction,Non-corridor,0,2,4,1440.0,1.0,1.0,12,2,11,0,5001
FKID005002,vehicle_breakdown,Non-corridor,0,2,4,67.59724811666666,1.0,1.0,12,13,11,0,5002
FKID005003,road_conditions,Bannerghata Road,0,5,4,67.59724811666666,3.0,1.0,12,10,1,0,5003
FKID005004,construction,Non-corridor,0,5,4,1440.0,1.0,0.7,12,2,11,0,5004
FKID005005,vehicle_breakdown,ORR East 1,1,7,4,1440.0,3.0,0.48999999999999994,12,13,12,0,5005
FKID005006,water_logging,Non-corridor,0,14,3,67.59724811666666,1.0,1.0,1,15,11,0,5006
FKID005007,vehicle_breakdown,Bellary Road 1,0,14,3,20.757847583333334,3.0,1.0,1,13,2,0,5007
FKID005008,vehicle_breakdown,Non-corridor,0,14,3,126.5230286,1.0,1.0,1,13,11,0,5008
FKID005009,water_logging,Bellary Road 1,0,14,3,67.59724811666666,3.0,1.0,1,15,2,0,5009
FKID005010,water_logging,Non-corridor,0,15,3,1440.0,1.0,0.48999999999999994,1,15,11,0,5010
FKID005011,tree_fall,Non-corridor,1,15,3,634.9466416166667,1.0,0.7,1,12,11,0,5011
FKID005012,road_conditions,Varthur Road,0,0,4,1440.0,3.0,0.7,12,10,20,0,5012
FKID005013,water_logging,Non-corridor,0,16,3,1440.0,1.0,1.0,1,15,11,0,5013
FKID005014,vehicle_breakdown,Non-corridor,0,16,3,67.59724811666666,1.0,1.0,1,13,11,0,5014
FKID005015,vehicle_breakdown,Non-corridor,0,6,4,67.59724811666666,1.0,1.0,12,13,11,0,5015
FKID005016,vehicle_breakdown,Varthur Road,0,16,3,67.59724811666666,3.0,1.0,1,13,20,0,5016
FKID005017,accident,Bellary Road 2,0,21,3,67.59724811666666,3.0,0.7,1,0,3,0,5017
FKID005018,vehicle_breakdown,Bellary Road 2,0,10,4,133.28790756666666,3.0,1.0,12,13,3,0,5018
FKID005019,vehicle_breakdown,Non-corridor,0,2,4,29.97115595,1.0,1.0,1,13,11,0,5019
FKID005020,vehicle_breakdown,ORR North 1,0,4,6,67.59724811666666,3.0,0.7,1,13,14,0,5020
FKID005021,construction,Non-corridor,0,11,4,1440.0,1.0,0.7,12,2,11,0,5021
FKID005022,vehicle_breakdown,Hosur Road,0,1,4,67.59724811666666,3.0,1.0,1,13,7,0,5022
FKID005023,vehicle_breakdown,Bellary Road 2,0,2,6,67.59724811666666,3.0,1.0,1,13,3,0,5023
FKID005024,vehicle_breakdown,ORR North 2,0,9,4,13.06309525,3.0,1.0,12,13,15,0,5024
FKID005025,vehicle_breakdown,ORR North 1,0,12,4,67.59724811666666,3.0,0.7,12,13,14,0,5025
FKID005026,vehicle_breakdown,Non-corridor,0,2,4,67.59724811666666,1.0,1.0,1,13,11,0,5026
FKID005027,vehicle_breakdown,Bellary Road 2,0,6,6,46.695242549999996,3.0,1.0,1,13,3,0,5027
FKID005028,vehicle_breakdown,ORR North 1,0,4,6,67.59724811666666,3.0,0.7,1,13,14,0,5028
FKID005029,vehicle_breakdown,Bellary Road 1,0,8,4,19.9379241,3.0,1.0,1,13,2,0,5029
FKID005030,construction,ORR East 2,0,2,4,738.4872,3.0,1.0,12,2,13,0,5030
FKID005031,vehicle_breakdown,Varthur Road,0,8,6,67.59724811666666,3.0,1.0,1,13,20,0,5031
FKID005032,others,Bellary Road 2,0,7,6,1440.0,3.0,1.0,1,5,3,0,5032
FKID005033,vehicle_breakdown,ORR North 1,0,23,4,67.59724811666666,3.0,0.7,12,13,14,0,5033
FKID005034,vehicle_breakdown,Non-corridor,0,8,6,67.59724811666666,1.0,1.0,1,13,11,0,5034
FKID005035,vehicle_breakdown,Tumkur Road,0,9,6,51.0690825,3.0,1.0,1,13,19,0,5035
FKID005036,vehicle_breakdown,Bellary Road 1,0,0,5,67.59724811666666,3.0,1.0,12,13,2,0,5036
FKID005037,others,Non-corridor,0,9,6,56.020648449999996,1.0,1.0,1,5,11,0,5037
FKID005038,others,Non-corridor,0,1,5,67.59724811666666,1.0,1.0,12,5,11,0,5038
FKID005039,accident,Non-corridor,1,5,5,81.74033895,1.0,0.7,1,0,11,0,5039
