event_id,event_cause,corridor_fill,start_local,log_duration_actual,duration_min_actual,mu_seq_logspace,sigma_seq_logspace,dur_pred_seq_min,resid_seq_logspace,absresid_seq_logspace,resid_std_seq,in_50pct_interval,in_80pct_interval,in_95pct_interval,interval_width_95,crps_seq,n_earlier_stratum,prior_level,mu_prior_logspace,sigma_prior_logspace,dur_pred_prior_min,resid_prior_logspace,crps_prior,hi_prob_pred,hi_actual,brier_i,ewma_resid_logspace,dur_pred_l45_p50,year_week
FKID002699,vehicle_breakdown,ORR West 1,2024-03-23 12:31:09.209000+05:30,4.4528,84.87,3.6394,0.2467,37.07,0.8134,0.8134,3.2969,False,False,False,0.9672,0.674295,4,stratum,3.846,0.8182,45.81,0.6068,0.362955,0.241,1,0.576059,0.7117,31.41,2024-W12
FKID002703,tree_fall,Non-corridor,2024-03-23 16:24:09.828000+05:30,6.024,412.24,7.1096,0.3248,1222.61,-1.0855,1.0855,-3.342,False,False,False,1.2733,0.902339,59,stratum,6.7849,2.4635,883.42,-0.7609,0.668732,0.0,0,0.0,0.1726,147.3,2024-W12
FKID002709,vehicle_breakdown,Tumkur Road,2024-03-24 00:44:38.140000+05:30,3.4062,29.15,3.3385,0.171,27.18,0.0677,0.0677,0.3961,True,True,True,0.6702,0.050517,25,stratum,3.5342,0.7689,33.27,-0.1279,0.188153,0.241,0,0.058088,0.1411,44.47,2024-W12
FKID002712,accident,Bellary Road 1,2024-03-24 00:44:40.689000+05:30,3.8753,47.2,3.9783,0.001,52.42,-0.1029,0.1029,-102.9276,False,False,False,0.0039,0.102364,1,stratum,3.7589,0.9012,41.9,0.1164,0.216602,0.241,0,0.058088,0.0679,40.28,2024-W12
FKID002711,vehicle_breakdown,ORR North 1,2024-03-24 00:50:00.045000+05:30,3.6305,36.73,3.8228,0.2373,44.73,-0.1923,0.1923,-0.8103,False,True,True,0.9303,0.114431,11,stratum,3.5683,0.8366,34.46,0.0621,0.197345,0.241,0,0.058088,-0.0102,41.74,2024-W12
FKID002710,vehicle_breakdown,Mysore Road,2024-03-24 00:54:24.897000+05:30,3.1452,22.22,3.6149,0.1335,36.15,-0.4697,0.4697,-3.5184,False,False,False,0.5233,0.394372,35,stratum,3.4976,0.9394,32.04,-0.3524,0.271664,0.241,0,0.058088,-0.148,42.47,2024-W12
FKID002713,pot_holes,West of Chord Road,2024-03-24 00:58:16.874000+05:30,9.2312,10209.28,9.9846,0.001,21689.77,-0.7535,0.7535,-753.491,False,False,False,0.0039,0.752928,1,cause,9.6762,2.1799,15933.08,-0.4451,0.545563,0.0,0,0.0,-0.3297,13728.14,2024-W12
FKID002736,accident,Non-corridor,2024-03-24 03:11:55.873000+05:30,2.3006,8.98,3.1209,1.0581,21.67,-0.8203,0.8203,-0.7752,False,True,True,4.1479,0.488989,2,stratum,4.2079,1.7495,66.21,-1.9073,1.165043,0.044,0,0.001932,-0.4768,38.85,2024-W12
FKID002758,others,Non-corridor,2024-03-24 03:43:01.109000+05:30,7.1643,1291.49,6.4119,0.5932,608.05,0.7524,0.7524,1.2684,False,True,True,2.3253,0.475499,21,stratum,6.7457,3.1072,849.37,0.4187,0.748607,0.0,0,0.0,-0.1081,60.03,2024-W12
FKID002767,road_conditions,Magadi Road,2024-03-24 04:40:33.234000+05:30,9.8593,19134.73,8.8868,0.001,7234.81,0.9725,0.9725,972.5141,False,False,False,0.0039,0.971951,1,cause,8.3385,2.8061,4180.71,1.5208,0.976783,0.0,0,0.0,0.2161,1745.87,2024-W12
FKID002765,vehicle_breakdown,West of Chord Road,2024-03-24 04:52:10.356000+05:30,4.2994,72.65,3.7444,0.3446,41.28,0.555,0.555,1.6108,False,False,True,1.3507,0.376225,3,stratum,3.5256,0.7337,32.97,0.7738,0.469915,0.241,0,0.058088,0.3178,38.68,2024-W12
FKID002768,vehicle_breakdown,Mysore Road,2024-03-24 05:54:26.981000+05:30,2.2784,8.76,3.6021,0.1305,35.68,-1.3238,1.3238,-10.1463,False,False,False,0.5114,1.250173,36,stratum,3.4976,0.9394,32.04,-1.2193,0.775167,0.241,0,0.058088,-0.1747,39.47,2024-W12
FKID002786,vehicle_breakdown,Bannerghata Road,2024-03-24 10:28:13.522000+05:30,4.9908,146.05,3.6806,0.3148,38.67,1.3102,1.3102,4.162,False,False,False,1.234,1.132584,5,stratum,3.5262,0.6457,33.0,1.4645,1.105409,0.8182,1,0.033058,0.2708,167.27,2024-W12
FKID002805,construction,ORR East 2,2024-03-24 10:55:01.730000+05:30,4.273,70.74,6.6465,0.2786,769.08,-2.3735,2.3735,-8.5197,False,False,False,1.0921,2.216295,17,stratum,6.6598,0.5156,779.38,-2.3868,2.095852,0.2738,0,0.074972,-0.5225,3170.66,2024-W12
FKID002795,vehicle_breakdown,Bellary Road 2,2024-03-24 11:12:05.534000+05:30,2.7255,14.26,3.6587,0.2527,37.81,-0.9331,0.9331,-3.6921,False,False,False,0.9907,0.790563,8,stratum,3.7465,0.8545,41.37,-1.0209,0.635726,0.241,0,0.058088,-0.6457,41.13,2024-W12
FKID002797,vehicle_breakdown,Tumkur Road,2024-03-24 11:20:20.839000+05:30,4.6932,108.21,3.3406,0.1647,27.24,1.3526,1.3526,8.2113,False,False,False,0.6457,1.259652,26,stratum,3.5342,0.7689,33.27,1.159,0.769567,0.241,1,0.576059,-0.0462,39.03,2024-W12
FKID002823,vehicle_breakdown,Mysore Road,2024-03-24 13:19:41.393000+05:30,4.5484,93.49,3.567,0.1317,34.41,0.9815,0.9815,7.4547,False,False,False,0.5161,0.907189,37,stratum,3.4976,0.9394,32.04,1.0508,0.645074,0.241,1,0.576059,0.2621,36.27,2024-W12
FKID002814,vehicle_breakdown,Non-corridor,2024-03-24 13:19:41.393000+05:30,0.9998,1.72,3.7731,0.1026,42.51,-2.7733,2.7733,-27.0183,False,False,False,0.4024,2.71539,83,stratum,3.6949,0.9277,39.24,-2.6951,2.172694,0.241,0,0.058088,-0.6485,33.26,2024-W12
FKID002846,vehicle_breakdown,ORR East 1,2024-03-24 14:35:42.473000+05:30,2.8358,16.04,3.0915,0.4964,21.01,-0.2557,0.2557,-0.515,True,True,True,1.9459,0.167407,7,stratum,3.877,1.3422,47.28,-1.0412,0.620645,0.241,0,0.058088,-0.5307,34.44,2024-W12
FKID002849,vehicle_breakdown,Bannerghata Road,2024-03-24 14:52:44.457000+05:30,3.5597,34.15,3.8426,0.3121,45.65,-0.2829,0.2829,-0.9064,False,True,True,1.2236,0.168786,6,stratum,3.5262,0.6457,33.0,0.0334,0.151595,0.241,0,0.058088,-0.4563,29.5,2024-W12
FKID002848,vehicle_breakdown,Non-corridor,2024-03-24 14:53:28.548000+05:30,3.4042,29.09,3.7404,0.1065,41.12,-0.3362,0.3362,-3.1572,False,False,False,0.4174,0.276179,84,stratum,3.6949,0.9277,39.24,-0.2907,0.252832,0.241,0,0.058088,-0.4203,27.14,2024-W12
FKID002851,vehicle_breakdown,Tumkur Road,2024-03-24 15:58:49.698000+05:30,4.5275,91.53,3.3889,0.1658,28.63,1.1386,1.1386,6.8685,False,False,False,0.6498,1.045103,27,stratum,3.5342,0.7689,33.27,0.9933,0.630746,0.241,1,0.576059,0.0474,36.26,2024-W12
FKID002857,vehicle_breakdown,Mysore Road,2024-03-25 02:09:15.790000+05:30,3.5905,35.25,3.5923,0.1307,35.32,-0.0018,0.0018,-0.0137,True,True,True,0.5122,0.030546,38,stratum,3.4976,0.9394,32.04,0.0929,0.223201,0.2738,0,0.074972,0.0326,50.22,2024-W12
FKID002877,others,Tumkur Road,2024-03-25 02:55:27.053000+05:30,4.1362,61.57,7.4891,1.0015,1787.36,-3.3528,3.3528,-3.3478,False,False,False,3.9259,2.787987,4,stratum,8.0714,1.826,3200.66,-3.9352,2.925248,0.0,0,0.0,-0.983,521.9,2024-W12
FKID002861,vehicle_breakdown,Tumkur Road,2024-03-25 03:09:30.020000+05:30,1.9685,6.16,3.4278,0.1647,29.81,-1.4593,1.4593,-8.8632,False,False,False,0.6454,1.366453,28,stratum,3.5342,0.7689,33.27,-1.5657,1.14378,0.241,0,0.058088,-1.1259,50.9,2024-W12
FKID002883,public_event,Hennur Main Road,2024-03-25 03:31:11.601000+05:30,8.6896,5939.99,5.2631,2.5811,192.08,3.4265,3.4265,1.3275,False,False,True,10.1179,2.191883,0,cause,5.2631,2.5811,192.08,3.4265,2.191883,0.8182,1,0.033058,0.2398,4005.39,2024-W12
FKID002890,others,Mysore Road,2024-03-25 04:54:28.283000+05:30,2.8869,16.94,7.0595,0.8818,1162.87,-4.1726,4.1726,-4.7321,False,False,False,3.4565,3.675129,9,stratum,6.4744,2.8532,647.33,-3.5875,2.262017,0.044,0,0.001932,-1.0839,65.94,2024-W12
FKID002893,vehicle_breakdown,Old Madras Road,2024-03-25 05:35:25.424000+05:30,3.7503,41.53,3.6894,0.2877,39.02,0.0609,0.0609,0.2115,True,True,True,1.128,0.072364,6,stratum,3.3824,0.9415,28.44,0.3679,0.276649,0.241,0,0.058088,-0.7405,35.61,2024-W13
FKID002897,tree_fall,Non-corridor,2024-03-25 06:23:19.534000+05:30,4.3565,76.98,7.0919,0.32,1201.13,-2.7354,2.7354,-8.5485,False,False,False,1.2543,2.554842,60,stratum,6.7849,2.4635,883.42,-2.4284,1.460304,0.044,0,0.001932,-1.3389,162.98,2024-W13
FKID002904,vehicle_breakdown,Non-corridor,2024-03-25 07:43:31.756000+05:30,4.9015,133.5,3.7365,0.1053,40.95,1.165,1.165,11.061,False,False,False,0.4129,1.105606,85,stratum,3.6949,0.9277,39.24,1.2067,0.767628,0.241,1,0.576059,-0.5878,27.26,2024-W13
FKID002910,vehicle_breakdown,Mysore Road,2024-03-25 07:52:58.577000+05:30,3.5029,32.21,3.5923,0.1274,35.32,-0.0894,0.0894,-0.7019,False,True,True,0.4993,0.053826,39,stratum,3.4976,0.9394,32.04,0.0053,0.219551,0.2738,0,0.074972,-0.4382,46.46,2024-W13
FKID002920,vehicle_breakdown,Hosur Road,2024-03-25 09:20:20.226000+05:30,4.9034,133.75,3.5642,0.3378,34.31,1.3392,1.3392,3.9638,False,False,False,1.3244,1.148561,8,stratum,3.6831,0.8952,38.77,1.2203,0.786419,0.241,1,0.576059,0.095,40.33,2024-W13
FKID002918,vehicle_breakdown,Non-corridor,2024-03-25 09:57:37.575000+05:30,2.3335,9.31,3.7499,0.105,41.52,-1.4164,1.4164,-13.4942,False,False,False,0.4115,1.357169,86,stratum,3.6949,0.9277,39.24,-1.3614,0.896517,0.241,0,0.058088,-0.3584,27.23,2024-W13
FKID002922,vehicle_breakdown,Non-corridor,2024-03-25 12:31:37.036000+05:30,2.987,18.83,3.7338,0.105,40.84,-0.7468,0.7468,-7.1122,False,False,False,0.4116,0.687517,87,stratum,3.6949,0.9277,39.24,-0.7078,0.422373,0.241,0,0.058088,-0.4749,25.16,2024-W13
FKID002935,vehicle_breakdown,Bellary Road 1,2024-03-25 17:14:20.768000+05:30,2.577,12.16,3.4947,0.2037,31.94,-0.9178,0.9178,-4.5046,False,False,False,0.7986,0.802811,15,stratum,3.6906,1.0557,39.07,-1.1136,0.676276,0.2738,0,0.074972,-0.6078,41.01,2024-W13
FKID002937,vehicle_breakdown,Non-corridor,2024-03-25 23:08:51.282000+05:30,5.0944,162.1,3.7254,0.1042,40.49,1.3689,1.3689,13.1436,False,False,False,0.4083,1.31018,88,stratum,3.6949,0.9277,39.24,1.3995,0.929434,0.241,1,0.576059,-0.0148,33.54,2024-W13
FKID002938,vehicle_breakdown,Varthur Road,2024-03-26 00:27:53.865000+05:30,2.3931,9.95,4.1707,0.2627,63.76,-1.7776,1.7776,-6.7677,False,False,False,1.0296,1.62939,3,stratum,3.7226,0.9337,40.37,-1.3296,0.867706,0.241,0,0.058088,-0.5436,38.58,2024-W13
FKID002947,vehicle_breakdown,Hosur Road,2024-03-26 02:04:48.662000+05:30,3.1182,21.6,3.6938,0.3293,39.2,-0.5756,0.5756,-1.748,False,False,True,1.2909,0.40055,9,stratum,3.6831,0.8952,38.77,-0.5649,0.346883,0.241,0,0.058088,-0.5532,47.88,2024-W13
FKID002950,vehicle_breakdown,Tumkur Road,2024-03-26 03:17:53.098000+05:30,2.949,18.09,3.3801,0.166,28.37,-0.431,0.431,-2.5961,False,False,False,0.6509,0.337861,29,stratum,3.5342,0.7689,33.27,-0.5851,0.349234,0.241,0,0.058088,-0.5166,47.89,2024-W13
FKID002962,vehicle_breakdown,Non-corridor,2024-03-26 03:19:59.210000+05:30,3.785,43.04,3.7406,0.1041,41.12,0.0444,0.0444,0.4264,True,True,True,0.4081,0.031765,89,stratum,3.6949,0.9277,39.24,0.0901,0.220284,0.241,0,0.058088,-0.3483,27.95,2024-W13
FKID002963,vehicle_breakdown,Non-corridor,2024-03-26 03:24:28.092000+05:30,4.3932,79.9,3.7411,0.103,41.14,0.6521,0.6521,6.3334,False,False,False,0.4036,0.593982,90,stratum,3.6949,0.9277,39.24,0.6983,0.417129,0.241,1,0.576059,-0.0482,27.95,2024-W13
FKID002972,others,ORR East 2,2024-03-26 03:53:24.035000+05:30,4.5297,91.73,6.906,3.0754,997.26,-2.3763,2.3763,-0.7727,False,True,True,12.0556,1.416842,0,stratum,6.906,3.0754,997.26,-2.3763,1.416842,0.0,0,0.0,-0.7466,158.57,2024-W13
FKID002977,vehicle_breakdown,West of Chord Road,2024-03-26 05:37:44.422000+05:30,3.3081,26.33,3.8678,0.2868,46.84,-0.5597,0.5597,-1.9518,False,False,True,1.1242,0.403471,4,stratum,3.5256,0.7337,32.97,-0.2175,0.196987,0.241,0,0.058088,-0.6906,36.96,2024-W13
FKID002986,pot_holes,Non-corridor,2024-03-26 05:53:50.487000+05:30,8.4586,4714.33,9.2034,0.3331,9929.61,-0.7448,0.7448,-2.2363,False,False,False,1.3056,0.559831,13,stratum,9.7728,2.123,17549.66,-1.3143,0.810742,0.0,0,0.0,-0.7068,2555.09,2024-W13
FKID002982,vehicle_breakdown,ORR East 2,2024-03-26 08:08:08.692000+05:30,3.1308,21.89,2.7426,0.5596,14.53,0.3882,0.3882,0.6938,False,True,True,2.1936,0.234117,2,stratum,3.7382,0.8299,41.02,-0.6074,0.3638,0.241,0,0.058088,-0.3783,35.36,2024-W13
FKID002987,construction,Non-corridor,2024-03-26 08:41:09.499000+05:30,7.9819,2926.58,6.1181,0.6035,453.02,1.8638,1.8638,3.0884,False,False,False,2.3657,1.52365,25,stratum,6.382,3.195,590.1,1.5999,1.059769,0.044,0,0.001932,0.2943,244.56,2024-W13
FKID002990,vehicle_breakdown,Non-corridor,2024-03-26 09:04:06.446000+05:30,3.2341,24.38,3.7482,0.1021,41.44,-0.5141,0.5141,-5.0358,False,False,False,0.4002,0.456466,91,stratum,3.6949,0.9277,39.24,-0.4607,0.306252,0.241,0,0.058088,0.0518,27.93,2024-W13
FKID002988,vehicle_breakdown,ORR East 1,2024-03-26 09:37:29.183000+05:30,2.7961,15.38,3.0509,0.4417,20.13,-0.2548,0.2548,-0.577,True,True,True,1.7315,0.160309,8,stratum,3.877,1.3422,47.28,-1.0809,0.64332,0.241,0,0.058088,-0.0402,35.42,2024-W13
FKID002994,vehicle_breakdown,IRR(Thanisandra road),2024-03-26 09:54:41.419000+05:30,3.0248,19.59,4.525,0.001,91.3,-1.5002,1.5002,-1500.2119,False,False,False,0.0039,1.499649,1,stratum,3.5155,0.486,32.63,-0.4906,0.295974,0.241,0,0.058088,-0.4782,31.53,2024-W13
FKID002993,water_logging,Old Madras Road,2024-03-26 10:05:51.261000+05:30,3.5661,34.38,8.8767,0.9498,7162.18,-5.3106,5.3106,-5.5916,False,False,False,3.723,4.774762,4,cause,9.1827,2.0384,9726.5,-5.6166,4.470189,0.0,0,0.0,-1.9279,1308.58,2024-W13
FKID002995,water_logging,Old Madras Road,2024-03-26 10:08:58.645000+05:30,3.8997,48.39,8.148,1.0775,3455.37,-4.2483,4.2483,-3.9427,False,False,False,4.2238,3.640385,5,cause,9.1827,2.0384,9726.5,-5.283,4.139129,0.0,0,0.0,-2.624,1308.58,2024-W13
FKID002991,construction,Non-corridor,2024-03-26 10:09:18.421000+05:30,8.5468,5149.37,6.1872,0.5851,485.48,2.3596,2.3596,4.0331,False,False,False,2.2935,2.029556,26,stratum,6.382,3.195,590.1,2.1648,1.310434,0.044,1,0.91402,-1.1289,211.7,2024-W13
FKID002997,water_logging,Non-corridor,2024-03-26 10:11:29.516000+05:30,5.1501,171.44,7.2743,0.4086,1441.68,-2.1242,2.1242,-5.1991,False,False,False,1.6016,1.893689,33,stratum,9.533,2.0582,13807.62,-4.383,3.246312,0.0,0,0.0,-1.4275,1231.88,2024-W13
FKID003004,water_logging,Non-corridor,2024-03-26 10:12:47.931000+05:30,5.9686,389.95,7.2134,0.401,1356.48,-1.2448,1.2448,-3.104,False,False,False,1.5721,1.018748,34,stratum,9.533,2.0582,13807.62,-3.5645,2.472877,0.0,0,0.0,-1.3727,1231.88,2024-W13
FKID003000,water_logging,Mysore Road,2024-03-26 10:13:46.232000+05:30,4.681,106.87,9.2177,0.5224,10072.65,-4.5367,4.5367,-8.6845,False,False,False,2.0478,4.24199,10,cause,9.1827,2.0384,9726.5,-4.5018,3.37118,0.0,0,0.0,-2.3219,1589.93,2024-W13
FKID003003,water_logging,Mysore Road,2024-03-26 10:15:01.257000+05:30,4.3645,77.61,8.8401,0.6014,6905.03,-4.4757,4.4757,-7.4419,False,False,False,2.3575,4.136358,11,cause,9.1827,2.0384,9726.5,-4.8182,3.680579,0.0,0,0.0,-2.968,1589.93,2024-W13
FKID003006,water_logging,Mysore Road,2024-03-26 10:18:15.987000+05:30,3.2721,25.37,8.5113,0.6426,4969.79,-5.2392,5.2392,-8.1526,False,False,False,2.5192,4.876641,12,cause,9.1827,2.0384,9726.5,-5.9106,4.762786,0.0,0,0.0,-3.6494,2148.9,2024-W13
FKID003008,water_logging,Bellary Road 1,2024-03-26 10:18:52.183000+05:30,3.6659,38.09,7.6663,0.9133,2134.24,-4.0005,4.0005,-4.3802,False,False,False,3.5802,3.48519,4,cause,9.1827,2.0384,9726.5,-5.5168,4.371062,0.044,0,0.001932,-3.7547,1186.04,2024-W13
FKID003011,water_logging,Bellary Road 1,2024-03-26 10:20:06.556000+05:30,3.8833,47.58,7.1051,0.9283,1217.22,-3.2219,3.2219,-3.4708,False,False,False,3.6389,2.69829,5,cause,9.1827,2.0384,9726.5,-5.2995,4.155415,0.044,0,0.001932,-3.5949,1186.04,2024-W13
FKID002999,water_logging,West of Chord Road,2024-03-26 10:20:51.053000+05:30,4.386,79.31,9.1827,2.0384,9726.5,-4.7968,4.7968,-2.3533,False,False,False,7.9903,3.6595,0,cause,9.1827,2.0384,9726.5,-4.7968,3.6595,0.0,0,0.0,-3.9554,2368.43,2024-W13
FKID003012,water_logging,CBD 1,2024-03-26 10:22:37.513000+05:30,10.1097,24580.01,9.1827,2.0384,9726.5,0.927,0.927,0.4548,True,True,True,7.9903,0.641705,0,cause,9.1827,2.0384,9726.5,0.927,0.641705,0.4348,0,0.189036,-2.4907,21871.3,2024-W13
FKID003015,water_logging,CBD 1,2024-03-26 10:25:22.661000+05:30,10.1096,24577.17,10.1097,0.001,24580.0,-0.0001,0.0001,-0.1151,True,True,True,0.0039,0.000239,1,cause,9.1827,2.0384,9726.5,0.9269,0.641664,0.4348,0,0.189036,-1.7435,21871.3,2024-W13
FKID003014,water_logging,Bellary Road 1,2024-03-26 10:26:59.818000+05:30,8.3,4022.93,6.6718,0.8683,788.78,1.6283,1.6283,1.8753,False,False,True,3.4037,1.158847,6,cause,9.1827,2.0384,9726.5,-0.8827,0.626508,0.044,0,0.001932,-0.732,1186.04,2024-W13
FKID003013,tree_fall,West of Chord Road,2024-03-26 10:27:36.348000+05:30,4.2998,72.69,6.7595,1.7491,861.24,-2.4597,2.4597,-1.4063,False,False,True,6.8564,1.599417,2,cause,6.5149,2.4587,674.12,-2.2151,1.320946,0.044,0,0.001932,-1.2503,151.73,2024-W13
FKID003017,water_logging,Non-corridor,2024-03-26 10:30:36.512000+05:30,5.4459,230.8,7.1772,0.3912,1308.26,-1.7313,1.7313,-4.4252,False,False,False,1.5337,1.510606,35,stratum,9.533,2.0582,13807.62,-4.0872,2.962267,0.0,0,0.0,-1.3946,1231.88,2024-W13
FKID003022,accident,Non-corridor,2024-03-26 10:32:41.309000+05:30,3.7818,42.89,2.7934,0.7914,15.34,0.9884,0.9884,1.249,False,True,True,3.1023,0.622178,3,stratum,4.2079,1.7495,66.21,-0.4261,0.450043,0.241,0,0.058088,-0.6797,30.47,2024-W13
FKID003029,pot_holes,Hennur Main Road,2024-03-26 10:39:16.099000+05:30,9.5893,14607.22,9.6762,2.1799,15933.08,-0.0869,0.0869,-0.0399,True,True,True,8.5453,0.510818,0,cause,9.6762,2.1799,15933.08,-0.0869,0.510818,0.241,0,0.058088,-0.5019,22125.48,2024-W13
FKID003031,water_logging,Hennur Main Road,2024-03-26 10:39:21.125000+05:30,9.9855,21708.41,9.1827,2.0384,9726.5,0.8028,0.8028,0.3938,True,True,True,7.9903,0.600881,0,cause,9.1827,2.0384,9726.5,0.8028,0.600881,0.044,0,0.001932,-0.1105,1846.83,2024-W13
FKID003021,water_logging,Non-corridor,2024-03-26 10:40:06.110000+05:30,3.2522,24.85,7.1296,0.3832,1247.34,-3.8774,3.8774,-10.1177,False,False,False,1.5023,3.66118,36,stratum,9.533,2.0582,13807.62,-6.2809,5.120965,0.0,0,0.0,-1.2405,1231.88,2024-W13
FKID003023,water_logging,Non-corridor,2024-03-26 10:42:02.328000+05:30,4.0632,57.16,7.0319,0.3858,1131.14,-2.9686,2.9686,-7.6953,False,False,False,1.5122,2.750989,37,stratum,9.533,2.0582,13807.62,-5.4698,4.313622,0.0,0,0.0,-1.759,1231.88,2024-W13
FKID003027,water_logging,Mysore Road,2024-03-26 10:45:48.808000+05:30,9.3319,11291.25,8.1706,0.6893,3534.45,1.1613,1.1613,1.6848,False,False,True,2.702,0.798553,13,cause,9.1827,2.0384,9726.5,0.1492,0.480705,0.241,0,0.058088,-0.8829,6031.23,2024-W13
FKID003028,water_logging,Magadi Road,2024-03-26 10:46:36.589000+05:30,9.3461,11452.7,9.1827,2.0384,9726.5,0.1634,0.1634,0.0801,True,True,True,7.9903,0.481572,0,cause,9.1827,2.0384,9726.5,0.1634,0.481572,0.0,0,0.0,-0.569,1680.52,2024-W13
FKID003026,water_logging,ORR North 1,2024-03-26 10:48:59.663000+05:30,6.9059,997.15,9.1827,2.0384,9726.5,-2.2768,2.2768,-1.117,False,True,True,7.9903,1.39727,0,cause,9.1827,2.0384,9726.5,-2.2768,1.39727,0.0159,0,0.000252,-1.0814,2359.73,2024-W13
FKID003024,water_logging,Mysore Road,2024-03-26 11:00:28.720000+05:30,5.7859,324.68,8.2391,0.6501,3784.95,-2.4531,2.4531,-3.7736,False,False,False,2.5483,2.086395,14,cause,9.1827,2.0384,9726.5,-3.3968,2.327655,0.0,0,0.0,-1.4929,2136.83,2024-W13
FKID003025,water_logging,ORR North 1,2024-03-26 11:01:06.393000+05:30,6.8936,984.97,6.9059,0.001,997.15,-0.0123,0.0123,-12.2703,False,False,False,0.0039,0.011706,1,cause,9.1827,2.0384,9726.5,-2.2891,1.406316,0.0159,0,0.000252,-1.0487,2350.26,2024-W13
FKID003030,tree_fall,ORR North 1,2024-03-26 11:01:19.848000+05:30,5.2622,191.9,6.5149,2.4587,674.12,-1.2527,1.2527,-0.5095,True,True,True,9.6382,0.823843,0,cause,6.5149,2.4587,674.12,-1.2527,0.823843,0.044,0,0.001932,-1.1099,186.48,2024-W13
FKID003038,water_logging,Tumkur Road,2024-03-26 11:01:20.069000+05:30,7.2052,1345.39,4.3021,0.001,72.85,2.9031,2.9031,2903.091,False,False,False,0.0039,2.90253,1,cause,9.1827,2.0384,9726.5,-1.9775,1.186907,0.0,0,0.0,0.094,1483.38,2024-W13
FKID003035,tree_fall,Magadi Road,2024-03-26 11:03:04.122000+05:30,2.3946,9.96,6.5149,2.4587,674.12,-4.1203,4.1203,-1.6758,False,False,True,9.6382,2.828507,0,cause,6.5149,2.4587,674.12,-4.1203,2.828507,0.044,0,0.001932,-1.1703,130.77,2024-W13
FKID003042,road_conditions,Bellary Road 2,2024-03-26 11:03:55.614000+05:30,4.0897,58.72,9.7496,0.001,17146.48,-5.6599,5.6599,-5659.8877,False,False,False,0.0039,5.659329,1,cause,8.3385,2.8061,4180.71,-4.2488,2.824845,0.0159,0,0.000252,-2.5172,845.02,2024-W13
FKID003036,tree_fall,Airport New South Road,2024-03-26 11:04:20.233000+05:30,2.9586,18.27,6.5149,2.4587,674.12,-3.5563,3.5563,-1.4464,False,False,True,9.6382,2.331749,0,cause,6.5149,2.4587,674.12,-3.5563,2.331749,0.0159,0,0.000252,-2.8289,104.16,2024-W13
FKID003041,tree_fall,Non-corridor,2024-03-26 11:04:28.051000+05:30,9.9565,21088.46,7.0477,0.3179,1149.26,2.9088,2.9088,9.1512,False,False,False,1.246,2.729456,61,stratum,6.7849,2.4635,883.42,3.1716,2.012088,0.8182,1,0.033058,-1.1076,13446.98,2024-W13
FKID003040,water_logging,Bellary Road 2,2024-03-26 11:13:34.821000+05:30,9.585,14544.04,8.2235,2.6391,3726.56,1.3615,1.3615,0.5159,True,True,True,10.3453,0.890904,0,stratum,8.2235,2.6391,3726.56,1.3615,0.890904,0.0,0,0.0,-0.3669,2263.91,2024-W13
FKID003037,tree_fall,Non-corridor,2024-03-26 11:18:29.568000+05:30,4.4074,81.06,7.0939,0.3161,1203.55,-2.6865,2.6865,-8.4978,False,False,False,1.2393,2.508091,62,stratum,6.7849,2.4635,883.42,-2.3775,1.426147,0.044,0,0.001932,-1.0627,141.09,2024-W13
FKID003039,tree_fall,Non-corridor,2024-03-26 11:22:51.002000+05:30,8.3859,4383.94,7.0519,0.314,1154.05,1.334,1.334,4.2488,False,False,False,1.2308,1.156886,63,stratum,6.7849,2.4635,883.42,1.601,0.976785,0.044,0,0.001932,-0.3437,179.45,2024-W13
FKID003043,water_logging,Non-corridor,2024-03-26 11:24:31.447000+05:30,9.5603,14188.42,6.9574,0.3828,1049.87,2.6029,2.6029,6.799,False,False,False,1.5007,2.386889,38,stratum,9.533,2.0582,13807.62,0.0272,0.481133,0.0,0,0.0,0.5403,1249.98,2024-W13
FKID003051,water_logging,Bellary Road 2,2024-03-26 11:27:13.210000+05:30,9.985,21697.96,9.585,0.001,14544.04,0.4,0.4,400.0141,False,False,False,0.0039,0.39945,1,stratum,8.2235,2.6391,3726.56,1.7615,1.069132,0.0,0,0.0,0.4982,2263.91,2024-W13
FKID003048,water_logging,Non-corridor,2024-03-26 11:31:25.783000+05:30,7.9592,2860.78,7.0224,0.3791,1120.42,0.9368,0.9368,2.4711,False,False,False,1.4862,0.724609,39,stratum,9.533,2.0582,13807.62,-1.5739,0.939015,0.0,0,0.0,0.6298,1249.98,2024-W13
FKID003047,pot_holes,ORR North 1,2024-03-26 11:37:14.515000+05:30,4.9165,135.52,9.6762,2.1799,15933.08,-4.7598,4.7598,-2.1835,False,False,False,8.5453,3.552199,0,cause,9.6762,2.1799,15933.08,-4.7598,3.552199,0.0,0,0.0,-0.9871,9939.49,2024-W13
FKID003050,water_logging,Hennur Main Road,2024-03-26 11:39:10.690000+05:30,9.977,21523.7,9.9855,0.001,21708.41,-0.0085,0.0085,-8.5445,False,False,False,0.0039,0.00798,1,cause,9.1827,2.0384,9726.5,0.7942,0.598277,0.044,0,0.001932,-0.6935,1551.87,2024-W13
