event_id,event_cause,corridor_fill,start_local,log_duration_actual,duration_min_actual,mu_seq_logspace,posterior_mean,posterior_sd,obs_sd,predictive_sd,sigma_seq_logspace,predictive_scale_source,obs_variance_source,predictive_scale_valid,predictive_scale_is_parameter_only,resid_seq_logspace,resid_std_seq,absresid_seq_logspace,in_50pct_interval,in_80pct_interval,in_95pct_interval,in_95pct_interval_param_only,predictive_interval_lower,predictive_interval_upper,interval_width_95,pred_p80_min,pred_p95_min,crps_seq,prior_level,n_earlier_stratum,source,evaluation_method
FKID002977,vehicle_breakdown,West of Chord Road,2024-03-26 05:37:44.422000+05:30,3.3081,26.33,3.8678,3.8678,0.2868,0.6231,0.686,0.686,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.5597,-0.816,0.5597,False,True,True,True,2.5233,5.2123,2.689,84.21,146.84,0.333041,stratum,4,layer6_posterior_scoring,sequential_loo
FKID002986,pot_holes,Non-corridor,2024-03-26 05:53:50.487000+05:30,8.4586,4714.33,9.2034,9.2034,0.3331,1.2159,1.2607,1.2607,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.7448,-0.5908,0.7448,True,True,True,False,6.7324,11.6743,4.9419,28691.75,78985.06,0.465227,stratum,13,layer6_posterior_scoring,sequential_loo
FKID002982,vehicle_breakdown,ORR East 2,2024-03-26 08:08:08.692000+05:30,3.1308,21.89,2.7426,2.7426,0.5596,1.0716,1.209,1.209,posterior_sd_plus_obs_sd,local_feedback,True,False,0.3882,0.3211,0.3882,True,True,True,True,0.373,5.1121,4.7391,41.95,112.42,0.33184,stratum,2,layer6_posterior_scoring,sequential_loo
FKID002987,construction,Non-corridor,2024-03-26 08:41:09.499000+05:30,7.9819,2926.58,6.1181,6.1181,0.6035,3.0728,3.1315,3.1315,posterior_sd_plus_obs_sd,local_feedback,True,False,1.8638,0.5952,1.8638,True,True,True,False,-0.0196,12.2558,12.2754,6332.77,78350.09,1.161741,stratum,25,layer6_posterior_scoring,sequential_loo
FKID002990,vehicle_breakdown,Non-corridor,2024-03-26 09:04:06.446000+05:30,3.2341,24.38,3.7482,3.7482,0.1021,0.9797,0.985,0.985,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.5141,-0.5219,0.5141,True,True,True,False,1.8175,5.6789,3.8614,96.24,213.53,0.33486,stratum,91,layer6_posterior_scoring,sequential_loo
FKID002988,vehicle_breakdown,ORR East 1,2024-03-26 09:37:29.183000+05:30,2.7961,15.38,3.0509,3.0509,0.4417,1.323,1.3948,1.3948,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.2548,-0.1827,0.2548,True,True,True,True,0.3171,5.7847,5.4676,67.36,208.59,0.34448,stratum,8,layer6_posterior_scoring,sequential_loo
FKID002994,vehicle_breakdown,IRR(Thanisandra road),2024-03-26 09:54:41.419000+05:30,3.0248,19.59,4.525,4.525,0.001,0.6745,0.6745,0.6745,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-1.5002,-2.2243,1.5002,False,False,False,False,3.2031,5.847,2.6439,161.83,278.9,1.125844,stratum,1,layer6_posterior_scoring,sequential_loo
FKID002993,water_logging,Old Madras Road,2024-03-26 10:05:51.261000+05:30,3.5661,34.38,8.8767,8.8767,0.9498,2.1468,2.3475,2.3475,posterior_sd_plus_obs_sd,local_feedback,True,False,-5.3106,-2.2622,5.3106,False,False,False,False,4.2756,13.4778,9.2022,51657.31,340436.08,4.005363,cause,4,layer6_posterior_scoring,sequential_loo
FKID002995,water_logging,Old Madras Road,2024-03-26 10:08:58.645000+05:30,3.8997,48.39,8.148,8.148,1.0775,2.8384,3.036,3.036,posterior_sd_plus_obs_sd,local_feedback,True,False,-4.2483,-1.3993,4.2483,False,False,True,False,2.1974,14.0985,11.9011,44494.26,509788.12,2.758394,cause,5,layer6_posterior_scoring,sequential_loo
FKID002991,construction,Non-corridor,2024-03-26 10:09:18.421000+05:30,8.5468,5149.37,6.1872,6.1872,0.5851,3.0346,3.0905,3.0905,posterior_sd_plus_obs_sd,local_feedback,True,False,2.3596,0.7635,2.3596,False,True,True,False,0.1299,12.2445,12.1146,6555.3,78474.05,1.40799,stratum,26,layer6_posterior_scoring,sequential_loo
FKID002997,water_logging,Non-corridor,2024-03-26 10:11:29.516000+05:30,5.1501,171.44,7.2743,7.2743,0.4086,2.3947,2.4293,2.4293,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.1242,-0.8744,2.1242,False,True,True,False,2.5127,12.0358,9.523,11145.14,78446.01,1.264882,stratum,33,layer6_posterior_scoring,sequential_loo
FKID003004,water_logging,Non-corridor,2024-03-26 10:12:47.931000+05:30,5.9686,389.95,7.2134,7.2134,0.401,2.3841,2.4176,2.4176,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.2448,-0.5149,1.2448,True,True,True,False,2.4749,11.9519,9.477,10383.68,72400.13,0.815172,stratum,34,layer6_posterior_scoring,sequential_loo
FKID003000,water_logging,Mysore Road,2024-03-26 10:13:46.232000+05:30,4.681,106.87,9.2177,9.2177,0.5224,1.709,1.7871,1.7871,posterior_sd_plus_obs_sd,local_feedback,True,False,-4.5367,-2.5386,4.5367,False,False,False,False,5.715,12.7204,7.0054,45329.1,190453.8,3.534816,cause,10,layer6_posterior_scoring,sequential_loo
FKID003003,water_logging,Mysore Road,2024-03-26 10:15:01.257000+05:30,4.3645,77.61,8.8401,8.8401,0.6014,2.0876,2.1725,2.1725,posterior_sd_plus_obs_sd,local_feedback,True,False,-4.4757,-2.0601,4.4757,False,False,False,False,4.582,13.0983,8.5162,42982.61,246124.95,3.281321,cause,11,layer6_posterior_scoring,sequential_loo
FKID003006,water_logging,Mysore Road,2024-03-26 10:18:15.987000+05:30,3.2721,25.37,8.5113,8.5113,0.6426,2.3458,2.4322,2.4322,posterior_sd_plus_obs_sd,local_feedback,True,False,-5.2392,-2.1541,5.2392,False,False,False,False,3.7441,13.2785,9.5344,38497.1,271582.16,3.894033,cause,12,layer6_posterior_scoring,sequential_loo
FKID003008,water_logging,Bellary Road 1,2024-03-26 10:18:52.183000+05:30,3.6659,38.09,7.6663,7.6663,0.9133,2.0432,2.238,2.238,posterior_sd_plus_obs_sd,local_feedback,True,False,-4.0005,-1.7875,4.0005,False,False,True,False,3.2798,12.0529,8.7731,14042.35,84757.46,2.803733,cause,4,layer6_posterior_scoring,sequential_loo
FKID003011,water_logging,Bellary Road 1,2024-03-26 10:20:06.556000+05:30,3.8833,47.58,7.1051,7.1051,0.9283,2.3315,2.5095,2.5095,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.2219,-1.2839,3.2219,False,False,True,False,2.1865,12.0238,9.8373,10067.82,75576.61,2.042509,cause,5,layer6_posterior_scoring,sequential_loo
FKID002999,water_logging,West of Chord Road,2024-03-26 10:20:51.053000+05:30,4.386,79.31,9.1827,9.1827,2.0384,2.4821,3.2118,3.2118,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-4.7968,-1.4935,4.7968,False,False,True,False,2.8876,15.4778,12.5901,145189.91,1915713.24,3.175776,cause,0,layer6_posterior_scoring,sequential_loo
FKID003012,water_logging,CBD 1,2024-03-26 10:22:37.513000+05:30,10.1097,24580.01,9.1827,9.1827,2.0384,0.001,2.0384,2.0384,posterior_sd_plus_obs_sd,pooled_stratum,True,False,0.927,0.4548,0.927,True,True,True,True,5.1875,13.1779,7.9903,54079.67,278033.82,0.641705,cause,0,layer6_posterior_scoring,sequential_loo
FKID003015,water_logging,CBD 1,2024-03-26 10:25:22.661000+05:30,10.1096,24577.17,10.1097,10.1097,0.001,0.001,0.0014,0.0014,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-0.0001,-0.0814,0.0001,True,True,True,True,10.107,10.1125,0.0055,24609.27,24637.25,0.000334,cause,1,layer6_posterior_scoring,sequential_loo
FKID003014,water_logging,Bellary Road 1,2024-03-26 10:26:59.818000+05:30,8.3,4022.93,6.6718,6.6718,0.8683,2.3508,2.506,2.506,posterior_sd_plus_obs_sd,local_feedback,True,False,1.6283,0.6497,1.6283,True,True,True,True,1.76,11.5835,9.8236,6507.56,48716.06,0.993457,cause,6,layer6_posterior_scoring,sequential_loo
FKID003013,tree_fall,West of Chord Road,2024-03-26 10:27:36.348000+05:30,4.2998,72.69,6.7595,6.7595,1.7491,3.5195,3.9302,3.9302,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.4597,-0.6259,2.4597,True,True,True,True,-0.9437,14.4627,15.4064,23558.01,553557.5,1.513323,cause,2,layer6_posterior_scoring,sequential_loo
FKID003017,water_logging,Non-corridor,2024-03-26 10:30:36.512000+05:30,5.4459,230.8,7.1772,7.1772,0.3912,2.3576,2.3899,2.3899,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.7313,-0.7244,1.7313,False,True,True,False,2.493,11.8614,9.3683,9783.83,66716.18,1.038095,stratum,35,layer6_posterior_scoring,sequential_loo
FKID003022,accident,Non-corridor,2024-03-26 10:32:41.309000+05:30,3.7818,42.89,2.7934,2.7934,0.7914,1.537,1.7288,1.7288,posterior_sd_plus_obs_sd,local_feedback,True,False,0.9884,0.5718,0.9884,True,True,True,True,-0.5951,6.1818,6.7768,68.99,279.6,0.623519,stratum,3,layer6_posterior_scoring,sequential_loo
FKID003029,pot_holes,Hennur Main Road,2024-03-26 10:39:16.099000+05:30,9.5893,14607.22,9.6762,9.6762,2.1799,0.001,2.1799,2.1799,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-0.0869,-0.0399,0.0869,True,True,True,True,5.4036,13.9489,8.5453,99795.25,574853.16,0.510818,cause,0,layer6_posterior_scoring,sequential_loo
FKID003031,water_logging,Hennur Main Road,2024-03-26 10:39:21.125000+05:30,9.9855,21708.41,9.1827,9.1827,2.0384,0.0043,2.0384,2.0384,posterior_sd_plus_obs_sd,pooled_stratum,True,False,0.8028,0.3938,0.8028,True,True,True,True,5.1875,13.1779,7.9904,54079.86,278035.76,0.600882,cause,0,layer6_posterior_scoring,sequential_loo
FKID003021,water_logging,Non-corridor,2024-03-26 10:40:06.110000+05:30,3.2522,24.85,7.1296,7.1296,0.3832,2.3403,2.3715,2.3715,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.8774,-1.635,3.8774,False,False,True,False,2.4815,11.7776,9.2961,9185.08,61713.68,2.640889,stratum,36,layer6_posterior_scoring,sequential_loo
FKID003023,water_logging,Non-corridor,2024-03-26 10:42:02.328000+05:30,4.0632,57.16,7.0319,7.0319,0.3858,2.3889,2.4199,2.4199,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.9686,-1.2268,2.9686,False,True,True,False,2.2889,11.7748,9.4858,8676.28,60606.12,1.860319,stratum,37,layer6_posterior_scoring,sequential_loo
FKID003027,water_logging,Mysore Road,2024-03-26 10:45:48.808000+05:30,9.3319,11291.25,8.1706,8.1706,0.6893,2.6408,2.7293,2.7293,posterior_sd_plus_obs_sd,local_feedback,True,False,1.1613,0.4255,1.1613,True,True,True,True,2.8212,13.52,10.6988,35157.32,314852.65,0.832019,cause,13,layer6_posterior_scoring,sequential_loo
FKID003028,water_logging,Magadi Road,2024-03-26 10:46:36.589000+05:30,9.3461,11452.7,9.1827,9.1827,2.0384,1.8982,2.7854,2.7854,posterior_sd_plus_obs_sd,pooled_stratum,True,False,0.1634,0.0586,0.1634,True,True,True,True,3.7234,14.642,10.9186,101409.28,950001.88,0.654745,cause,0,layer6_posterior_scoring,sequential_loo
FKID003026,water_logging,ORR North 1,2024-03-26 10:48:59.663000+05:30,6.9059,997.15,9.1827,9.1827,2.0384,1.6963,2.6518,2.6518,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-2.2768,-0.8586,2.2768,False,True,True,True,3.9851,14.3803,10.3952,90629.7,762671.05,1.354988,cause,0,layer6_posterior_scoring,sequential_loo
FKID003024,water_logging,Mysore Road,2024-03-26 11:00:28.720000+05:30,5.7859,324.68,8.2391,8.2391,0.6501,2.5664,2.6475,2.6475,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.4531,-0.9266,2.4531,False,True,True,False,3.05,13.4281,10.378,35143.06,294706.05,1.465815,cause,14,layer6_posterior_scoring,sequential_loo
FKID003025,water_logging,ORR North 1,2024-03-26 11:01:06.393000+05:30,6.8936,984.97,6.9059,6.9059,0.001,1.6963,1.6963,1.6963,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-0.0123,-0.0072,0.0123,True,True,True,False,3.5812,10.2306,6.6494,4160.02,16251.67,0.396445,cause,1,layer6_posterior_scoring,sequential_loo
FKID003030,tree_fall,ORR North 1,2024-03-26 11:01:19.848000+05:30,5.2622,191.9,6.5149,6.5149,2.4587,1.4287,2.8437,2.8437,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-1.2527,-0.4405,1.2527,True,True,True,True,0.9413,12.0885,11.1471,7391.16,72567.98,0.881209,cause,0,layer6_posterior_scoring,sequential_loo
FKID003038,water_logging,Tumkur Road,2024-03-26 11:01:20.069000+05:30,7.2052,1345.39,4.3021,4.3021,0.001,2.1577,2.1577,2.1577,posterior_sd_plus_obs_sd,pooled_stratum,True,False,2.9031,1.3455,2.9031,False,False,True,False,0.073,8.5312,8.4581,452.98,2567.75,1.863976,cause,1,layer6_posterior_scoring,sequential_loo
FKID003035,tree_fall,Magadi Road,2024-03-26 11:03:04.122000+05:30,2.3946,9.96,6.5149,6.5149,2.4587,0.001,2.4587,2.4587,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-4.1203,-1.6758,4.1203,False,False,True,True,1.6958,11.334,9.6382,5345.56,38526.91,2.828507,cause,0,layer6_posterior_scoring,sequential_loo
FKID003042,road_conditions,Bellary Road 2,2024-03-26 11:03:55.614000+05:30,4.0897,58.72,9.7496,9.7496,0.001,2.8299,2.8299,2.8299,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-5.6599,-2.0,5.6599,False,False,False,False,4.2029,15.2963,11.0934,185599.15,1802084.18,4.111323,cause,1,layer6_posterior_scoring,sequential_loo
FKID003036,tree_fall,Airport New South Road,2024-03-26 11:04:20.233000+05:30,2.9586,18.27,6.5149,6.5149,2.4587,0.5405,2.5174,2.5174,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-3.5563,-1.4127,3.5563,False,False,True,True,1.5807,11.4491,9.8683,5616.34,42432.5,2.315493,cause,0,layer6_posterior_scoring,sequential_loo
FKID003041,tree_fall,Non-corridor,2024-03-26 11:04:28.051000+05:30,9.9565,21088.46,7.0477,7.0477,0.3179,2.5035,2.5236,2.5236,posterior_sd_plus_obs_sd,local_feedback,True,False,2.9088,1.1526,2.9088,False,True,True,False,2.1015,11.9939,9.8924,9619.34,73030.99,1.796793,stratum,61,layer6_posterior_scoring,sequential_loo
FKID003040,water_logging,Bellary Road 2,2024-03-26 11:13:34.821000+05:30,9.585,14544.04,8.2235,8.2235,2.6391,0.8908,2.7854,2.7854,posterior_sd_plus_obs_sd,pooled_stratum,True,False,1.3615,0.4888,1.3615,True,True,True,True,2.7641,13.6829,10.9188,38860.59,364063.33,0.911266,stratum,0,layer6_posterior_scoring,sequential_loo
FKID003037,tree_fall,Non-corridor,2024-03-26 11:18:29.568000+05:30,4.4074,81.06,7.0939,7.0939,0.3161,2.51,2.5298,2.5298,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.6865,-1.0619,2.6865,False,True,True,False,2.1354,12.0524,9.917,10126.72,77270.83,1.633295,stratum,62,layer6_posterior_scoring,sequential_loo
FKID003039,tree_fall,Non-corridor,2024-03-26 11:22:51.002000+05:30,8.3859,4383.94,7.0519,7.0519,0.314,2.5126,2.5322,2.5322,posterior_sd_plus_obs_sd,local_feedback,True,False,1.334,0.5268,1.334,True,True,True,False,2.0888,12.015,9.9261,9729.65,74380.52,0.865827,stratum,63,layer6_posterior_scoring,sequential_loo
FKID003043,water_logging,Non-corridor,2024-03-26 11:24:31.447000+05:30,9.5603,14188.42,6.9574,6.9574,0.3828,2.4018,2.4322,2.4322,posterior_sd_plus_obs_sd,local_feedback,True,False,2.6029,1.0702,2.6029,False,True,True,False,2.1903,11.7244,9.5341,8137.28,57406.3,1.584613,stratum,38,layer6_posterior_scoring,sequential_loo
FKID003051,water_logging,Bellary Road 2,2024-03-26 11:27:13.210000+05:30,9.985,21697.96,9.585,9.585,0.001,0.8908,0.8908,0.8908,posterior_sd_plus_obs_sd,pooled_stratum,True,False,0.4,0.449,0.4,True,True,True,False,7.8389,11.3311,3.4921,30783.35,62963.06,0.278663,stratum,1,layer6_posterior_scoring,sequential_loo
FKID003048,water_logging,Non-corridor,2024-03-26 11:31:25.783000+05:30,7.9592,2860.78,7.0224,7.0224,0.3791,2.4088,2.4385,2.4385,posterior_sd_plus_obs_sd,local_feedback,True,False,0.9368,0.3842,0.9368,True,True,True,False,2.2429,11.8018,9.5588,8729.92,61899.73,0.711709,stratum,39,layer6_posterior_scoring,sequential_loo
FKID003047,pot_holes,ORR North 1,2024-03-26 11:37:14.515000+05:30,4.9165,135.52,9.6762,9.6762,2.1799,0.001,2.1799,2.1799,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-4.7598,-2.1835,4.7598,False,False,False,False,5.4036,13.9489,8.5453,99795.25,574853.16,3.552199,cause,0,layer6_posterior_scoring,sequential_loo
FKID003050,water_logging,Hennur Main Road,2024-03-26 11:39:10.690000+05:30,9.977,21523.7,9.9855,9.9855,0.001,0.0043,0.0044,0.0044,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-0.0085,-1.9473,0.0085,False,False,True,False,9.9769,9.9941,0.0172,21788.73,21865.66,0.006155,cause,1,layer6_posterior_scoring,sequential_loo
FKID003057,vehicle_breakdown,Non-corridor,2024-03-26 12:06:21.487000+05:30,2.0417,6.7,3.7427,3.7427,0.1011,0.9759,0.9811,0.9811,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.701,-1.7337,1.701,False,False,True,False,1.8197,5.6656,3.8459,95.39,210.96,1.180479,stratum,92,layer6_posterior_scoring,sequential_loo
FKID003061,vehicle_breakdown,ORR North 1,2024-03-26 12:11:58.329000+05:30,4.6221,100.7,3.8093,3.8093,0.2195,0.7881,0.8181,0.8181,posterior_sd_plus_obs_sd,local_feedback,True,False,0.8127,0.9934,0.8127,False,True,True,False,2.2058,5.4129,3.2071,88.83,172.3,0.489192,stratum,12,layer6_posterior_scoring,sequential_loo
FKID003062,water_logging,Non-corridor,2024-03-26 12:26:35.043000+05:30,9.9835,21666.02,7.0433,7.0433,0.3708,2.3839,2.4126,2.4126,posterior_sd_plus_obs_sd,local_feedback,True,False,2.9402,1.2187,2.9402,False,True,True,False,2.3147,11.7719,9.4572,8722.39,60572.21,1.839571,stratum,40,layer6_posterior_scoring,sequential_loo
FKID003063,vehicle_breakdown,Magadi Road,2024-03-26 12:35:31.449000+05:30,3.8514,46.06,3.7433,3.7433,0.1689,0.7296,0.7489,0.7489,posterior_sd_plus_obs_sd,local_feedback,True,False,0.1081,0.1443,0.1081,True,True,True,True,2.2754,5.2112,2.9358,78.33,143.77,0.181234,stratum,18,layer6_posterior_scoring,sequential_loo
FKID003066,others,ORR West 1,2024-03-26 12:40:09.359000+05:30,3.6219,36.41,3.0578,3.0578,0.001,0.2821,0.2821,0.2821,posterior_sd_plus_obs_sd,pooled_stratum,True,False,0.5642,2.0,0.5642,False,False,False,False,2.5049,3.6107,1.1058,25.98,32.84,0.409802,stratum,1,layer6_posterior_scoring,sequential_loo
FKID003070,water_logging,ORR North 2,2024-03-26 12:41:35.133000+05:30,7.9343,2790.4,9.1827,9.1827,2.0384,2.0537,2.8935,2.8935,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-1.2484,-0.4315,1.2484,True,True,True,True,3.5114,14.854,11.3426,111074.13,1134987.07,0.887812,cause,0,layer6_posterior_scoring,sequential_loo
FKID003064,road_conditions,West of Chord Road,2024-03-26 12:53:24.676000+05:30,10.1531,25669.2,8.3385,8.3385,2.8061,0.001,2.8061,2.8061,posterior_sd_plus_obs_sd,pooled_stratum,True,False,1.8146,0.6467,1.8146,True,True,True,True,2.8385,13.8384,10.9999,44361.54,422565.66,1.108253,cause,0,layer6_posterior_scoring,sequential_loo
FKID003067,vehicle_breakdown,Hosur Road,2024-03-26 13:32:30.124000+05:30,4.43,82.93,3.643,3.643,0.3042,1.0227,1.067,1.067,posterior_sd_plus_obs_sd,local_feedback,True,False,0.7871,0.7376,0.7871,False,True,True,False,1.5517,5.7343,4.1826,92.78,219.97,0.471005,stratum,10,layer6_posterior_scoring,sequential_loo
FKID003068,vehicle_breakdown,Non-corridor,2024-03-26 13:42:50.932000+05:30,4.4518,84.78,3.7246,3.7246,0.1017,0.9863,0.9916,0.9916,posterior_sd_plus_obs_sd,local_feedback,True,False,0.7272,0.7334,0.7272,False,True,True,False,1.7811,5.6681,3.8869,94.5,210.78,0.435423,stratum,93,layer6_posterior_scoring,sequential_loo
FKID003071,vehicle_breakdown,ORR East 2,2024-03-26 23:44:39.197000+05:30,3.2718,25.36,2.8105,2.8105,0.4885,1.0466,1.155,1.155,posterior_sd_plus_obs_sd,local_feedback,True,False,0.4613,0.3994,0.4613,True,True,True,True,0.5466,5.0743,4.5277,42.93,110.09,0.342469,stratum,3,layer6_posterior_scoring,sequential_loo
FKID003072,vehicle_breakdown,ORR North 1,2024-03-26 23:55:21.420000+05:30,4.8315,124.4,3.8679,3.8679,0.211,0.7863,0.8141,0.8141,posterior_sd_plus_obs_sd,local_feedback,True,False,0.9636,1.1836,0.9636,False,True,True,False,2.2723,5.4636,3.1913,93.93,181.55,0.598731,stratum,13,layer6_posterior_scoring,sequential_loo
FKID003073,others,Bellary Road 1,2024-03-27 01:45:39.268000+05:30,8.4843,4837.15,5.4186,5.4186,0.932,2.5686,2.7324,2.7324,posterior_sd_plus_obs_sd,local_feedback,True,False,3.0657,1.122,3.0657,False,True,True,False,0.063,10.7742,10.7112,2248.0,20190.78,1.883109,stratum,7,layer6_posterior_scoring,sequential_loo
FKID003079,tree_fall,Bellary Road 1,2024-03-27 02:03:12.874000+05:30,4.7549,115.15,6.3785,6.3785,0.6415,2.1349,2.2291,2.2291,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.6236,-0.7284,1.6236,False,True,True,False,2.0094,10.7477,8.7382,3844.41,23042.9,0.972932,stratum,8,layer6_posterior_scoring,sequential_loo
FKID003083,vehicle_breakdown,ORR West 1,2024-03-27 02:18:43.695000+05:30,4.3045,73.03,3.7909,3.7909,0.2436,0.5706,0.6204,0.6204,posterior_sd_plus_obs_sd,local_feedback,True,False,0.5136,0.8278,0.5136,False,True,True,False,2.5748,5.007,2.4321,73.67,121.91,0.305533,stratum,5,layer6_posterior_scoring,sequential_loo
FKID003080,vehicle_breakdown,Mysore Road,2024-03-27 02:29:31.854000+05:30,3.2931,25.92,3.5901,3.5901,0.1243,0.7929,0.8026,0.8026,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.2971,-0.3702,0.2971,True,True,True,False,2.0171,5.1632,3.1462,70.21,134.68,0.230938,stratum,40,layer6_posterior_scoring,sequential_loo
FKID003076,vehicle_breakdown,Tumkur Road,2024-03-27 02:46:15.740000+05:30,1.8419,5.31,3.3662,3.3662,0.1613,0.9035,0.9178,0.9178,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.5243,-1.6607,1.5243,False,False,True,False,1.5672,5.1651,3.5979,61.72,130.09,1.043363,stratum,30,layer6_posterior_scoring,sequential_loo
FKID003078,water_logging,Non-corridor,2024-03-27 02:55:56.492000+05:30,5.4427,230.07,7.1138,7.1138,0.3688,2.4004,2.4286,2.4286,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.6711,-0.6881,1.6711,False,True,True,False,2.3538,11.8738,9.52,9486.63,66731.66,1.008999,stratum,41,layer6_posterior_scoring,sequential_loo
FKID003087,tree_fall,Non-corridor,2024-03-27 03:18:56.925000+05:30,5.1647,173.99,7.0725,7.0725,0.3098,2.4984,2.5175,2.5175,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.9077,-0.7578,1.9077,False,True,True,False,2.1381,12.0068,9.8687,9809.97,74116.33,1.138963,stratum,64,layer6_posterior_scoring,sequential_loo
FKID003092,vehicle_breakdown,Bellary Road 1,2024-03-27 04:34:31.291000+05:30,2.8506,16.3,3.4395,3.4395,0.1987,0.8092,0.8333,0.8333,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.5889,-0.7068,0.5889,False,True,True,False,1.8063,5.0727,3.2664,61.85,121.74,0.354195,stratum,16,layer6_posterior_scoring,sequential_loo
FKID003095,vehicle_breakdown,Mysore Road,2024-03-27 05:22:20.512000+05:30,1.9856,6.28,3.583,3.583,0.1215,0.7845,0.7939,0.7939,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.5974,-2.0122,1.5974,False,False,False,False,2.027,5.1391,3.1121,69.19,131.8,1.162586,stratum,41,layer6_posterior_scoring,sequential_loo
FKID003096,vehicle_breakdown,Mysore Road,2024-03-27 05:25:39.238000+05:30,4.0994,59.3,3.5456,3.5456,0.1243,0.8126,0.822,0.822,posterior_sd_plus_obs_sd,local_feedback,True,False,0.5538,0.6737,0.5538,True,True,True,False,1.9344,5.1567,3.2223,68.23,132.98,0.335554,stratum,42,layer6_posterior_scoring,sequential_loo
