event_id,event_cause,corridor,junction,T,archetype,archetype_label
FKID005637,construction,ORR East 2,,724.4550666666667,2,extreme
FKID005638,vehicle_breakdown,Non-corridor,,44.093461483333336,0,severe
FKID005642,vehicle_breakdown,Non-corridor,,26.185454216666667,0,severe
FKID005645,vehicle_breakdown,Non-corridor,,54.602729133333334,0,severe
FKID005646,construction,ORR East 2,,722.82365,2,extreme
FKID005648,vehicle_breakdown,Magadi Road,,31.42447145,1,quick_clear
FKID005649,vehicle_breakdown,ORR East 2,,30.941467199999998,1,quick_clear
FKID005652,construction,Non-corridor,,1440.48875,3,moderate
FKID005656,construction,Airport New South Road,,2.7560000000000002,1,quick_clear
FKID005658,others,Non-corridor,,7305.7856726166665,0,severe
FKID005659,procession,Hennur Main Road,,104.52003925000001,1,quick_clear
FKID005660,others,Non-corridor,,614.3931757833333,0,severe
FKID005661,vehicle_breakdown,Non-corridor,,66.87167588333334,0,severe
FKID005666,vehicle_breakdown,ORR East 1,,83.40713503333333,1,quick_clear
FKID005668,vehicle_breakdown,Non-corridor,,57.44499458333333,0,severe
FKID005669,vehicle_breakdown,Magadi Road,,70.84300005,1,quick_clear
FKID005674,road_conditions,Non-corridor,,100781.22872595,0,severe
FKID005733,vehicle_breakdown,ORR North 2,,25.452439733333332,1,quick_clear
FKID005734,construction,Non-corridor,,289.5307,0,severe
FKID005735,vehicle_breakdown,ORR North 2,,78.82542815000001,1,quick_clear
FKID005737,construction,Non-corridor,,295.5893642333333,0,severe
FKID005738,vehicle_breakdown,ORR East 2,,94.23299795,1,quick_clear
FKID005741,construction,ORR East 2,,722.8463666666667,2,extreme
FKID005743,vehicle_breakdown,Mysore Road,,90.34264485,1,quick_clear
FKID005745,pot_holes,Non-corridor,,26302.254763133336,0,severe
FKID005747,vehicle_breakdown,Bellary Road 1,,12.675188133333334,1,quick_clear
FKID005749,construction,Non-corridor,,472.30944999999997,0,severe
FKID005750,construction,Non-corridor,,395.4428833333333,0,severe
FKID005752,vehicle_breakdown,Non-corridor,,4.565127216666666,3,moderate
FKID005760,others,Non-corridor,D'SouzaCircle,203.8280376,0,severe
FKID005765,others,Mysore Road,TownhallJunction,8589.098377216667,2,extreme
FKID005767,vehicle_breakdown,Non-corridor,Shivashankara circle,97.63435158333333,0,severe
FKID005770,vehicle_breakdown,Mysore Road,toll gate mysore road,29.369336083333334,1,quick_clear
FKID005771,others,Old Airport Road,ISRO Junction-Airport rd,8503.662806933333,2,extreme
FKID005772,others,Tumkur Road,TataInstituteCircle,11599.248425666667,2,extreme
FKID005773,others,Tumkur Road,TataInstituteCircle,11597.7934565,2,extreme
FKID005775,vehicle_breakdown,Mysore Road,SatteliteBusStandJunc,59.16374196666666,1,quick_clear
FKID005778,vehicle_breakdown,Tumkur Road,PeenyaPoliceStation,18.19665601666667,1,quick_clear
FKID005779,vehicle_breakdown,Tumkur Road,Chokasandra (Tumkur road),52.713643133333335,1,quick_clear
FKID005781,vehicle_breakdown,Non-corridor,27th Cross Jayanagar(Ganapathi Temple),119.25386498333334,0,severe
FKID005782,debris,Non-corridor,UrvashiJunction,26766.734622266667,0,severe
FKID005786,vehicle_breakdown,Non-corridor,VeerasandraGateJunction,22.123204533333332,0,severe
FKID005787,others,Non-corridor,Arbindo Circle,2735.9749068833335,0,severe
FKID005788,vehicle_breakdown,Hosur Road,NaganathapuraJunction,88.40484938333334,1,quick_clear
FKID005791,vehicle_breakdown,Mysore Road,PoliceCornerJunc,35.16567031666667,1,quick_clear
FKID005792,pot_holes,Non-corridor,FTI Junction(KanteeravaStudio),3035.5120126333336,0,severe
FKID005795,pot_holes,Bannerghata Road,BilekahalliJunc,4295.294638583333,2,extreme
FKID005807,vehicle_breakdown,Non-corridor,MargosaRd-18thCrossJunc,71.16974789999999,0,severe
FKID005809,vehicle_breakdown,Mysore Road,TownhallJunction,43.43354016666667,1,quick_clear
FKID005811,others,Non-corridor,BHEL Gate,31.145576100000003,0,severe
FKID005812,vehicle_breakdown,ORR North 1,Kammanahalli-RingRoadJunction,91.35186411666668,1,quick_clear
FKID005813,vehicle_breakdown,Non-corridor,StateBankofMysoreJunc,50.2345196,0,severe
FKID005814,vehicle_breakdown,Tumkur Road,YeshwanthpuraCircle,30.345930816666666,1,quick_clear
FKID005823,vehicle_breakdown,Mysore Road,TownhallJunction,99.41600825,1,quick_clear
FKID005825,vehicle_breakdown,Non-corridor,NandiCross(RaniCross),107.3207998,0,severe
FKID005827,vehicle_breakdown,Non-corridor,PlatformRdJunction,44.53869965,0,severe
FKID005828,vehicle_breakdown,Mysore Road,toll gate mysore road,53.103843383333334,3,moderate
FKID005831,vehicle_breakdown,Bellary Road 1,MekhriCircle,114.13534746666666,1,quick_clear
FKID005836,construction,ORR North 1,"VeerannapalyaJunction(BEL,HO)",301.00891666666666,2,extreme
FKID005837,construction,ORR North 1,"VeerannapalyaJunction(BEL,HO)",68.28426666666665,1,quick_clear
FKID005838,vehicle_breakdown,Bellary Road 2,BagalurCrossJunc,20.413769233333333,1,quick_clear
FKID005839,vehicle_breakdown,Non-corridor,StateBankofMysoreJunc,52.04973218333334,0,severe
FKID005842,vehicle_breakdown,Non-corridor,ShantalaJunction,71.04905861666666,0,severe
FKID005844,others,Bellary Road 2,SantheCircle,141.81894821666668,1,quick_clear
FKID005845,vehicle_breakdown,Tumkur Road,YeshwanthpuraCircle,58.346161116666664,1,quick_clear
FKID005852,others,Bellary Road 2,BagalurCrossJunc,4008.7431538333335,2,extreme
FKID005855,vehicle_breakdown,Non-corridor,SagarTheatreJunc,64.19872528333333,0,severe
FKID005856,accident,Bellary Road 2,HunsemarammanahalliJunction,16.327909866666666,1,quick_clear
FKID005857,accident,Bellary Road 2,HunsemarammanahalliJunction,14.426824566666665,1,quick_clear
FKID005860,vehicle_breakdown,Non-corridor,UrvashiJunction,44.04752773333333,0,severe
FKID005862,vehicle_breakdown,Mysore Road,SiddalingaiahCircle,23.041984366666668,1,quick_clear
FKID005865,vehicle_breakdown,Non-corridor,HopefarmJunction,32.76764323333334,0,severe
FKID005867,road_conditions,CBD 2,IndianExpressJunction,4665.631800966667,2,extreme
FKID005868,others,Non-corridor,RRR(Okalipuram)Junction,49.172535466666666,0,severe
FKID005870,construction,ORR North 1,"VeerannapalyaJunction(BEL,HO)",5001.927343483333,2,extreme
FKID005872,vehicle_breakdown,Non-corridor,ElectronicCityGate-2Junc,60.23542993333333,0,severe
FKID005873,congestion,Non-corridor,Arbindo Circle,42.636129950000004,3,moderate
FKID005874,pot_holes,CBD 1,Shivajinagar(BRV)Junction,56925.173173450006,2,extreme
FKID005875,construction,ORR North 1,"VeerannapalyaJunction(BEL,HO)",443.32336666666663,3,moderate
FKID005876,others,ORR East 1,5thMainHSR,30846.669694383334,2,extreme
FKID005877,construction,Non-corridor,K H Road-SiddaiahRdJunc(BMTC-BigBazaar),662.4842666666666,3,moderate
FKID005880,vehicle_breakdown,Non-corridor,GowdanapalyaJunction,19.04382405,0,severe
FKID005881,vehicle_breakdown,Mysore Road,SatteliteBusStandJunc,24.4252093,1,quick_clear
FKID005883,vehicle_breakdown,Mysore Road,toll gate mysore road,90.33891258333333,1,quick_clear
FKID005884,vehicle_breakdown,ORR West 1,PES-DevegowdaCircle,51.137137599999996,1,quick_clear
FKID005886,vehicle_breakdown,Non-corridor,EliteJunc,10.2221026,0,severe
FKID005887,vehicle_breakdown,IRR(Thanisandra road),Jaipuria-Adugodi,21.25293735,1,quick_clear
FKID005888,accident,Mysore Road,OldPoliceStation-Ashoknagar,75.20685893333332,1,quick_clear
FKID005892,vehicle_breakdown,Varthur Road,MaratahalliBridgeJunc,53.12340725,1,quick_clear
FKID005893,vehicle_breakdown,Non-corridor,FTI Junction(KanteeravaStudio),13.687693916666666,0,severe
FKID005894,vehicle_breakdown,Airport New South Road,HennurRoad-ORR Junc,51.91812203333333,1,quick_clear
FKID005895,vehicle_breakdown,Tumkur Road,MS RamaiahJunc(TollGate),63.94471371666667,1,quick_clear
FKID005899,vehicle_breakdown,Non-corridor,LinkRoadMalleswaramJunc,53.43984021666667,0,severe
FKID005900,others,Mysore Road,SatteliteBusStandJunc,4665.349976066666,2,extreme
FKID005902,vehicle_breakdown,Mysore Road,PoliceCornerJunc,42.883703016666665,3,moderate
FKID005904,vehicle_breakdown,Tumkur Road,GokuldasImagesJunc,40.50562813333333,1,quick_clear
FKID005905,construction,Varthur Road,MaratahalliBridgeJunc,2871.7622427333336,2,extreme
FKID005913,others,Mysore Road,A S CharStreet-MysoreRdJunc,10373.064849016666,2,extreme
FKID005915,vehicle_breakdown,Non-corridor,Arbindo Circle,62.597001066666664,0,severe
FKID005916,vehicle_breakdown,ORR East 1,IbblurJunction',114.98783913333334,1,quick_clear
FKID005918,congestion,Non-corridor,Dr TCM RoyanRd near AmbedkarStatue,55.54801945,0,severe
FKID005924,vehicle_breakdown,IRR(Thanisandra road),KoramangalaWaterTankJunc,47.083670383333335,1,quick_clear
FKID005925,pot_holes,Non-corridor,BinnyMillJunction,50410.70426666667,0,severe
FKID005928,accident,Non-corridor,SandeepUnnikrishnan-Yelhanka,85.21886508333334,0,severe
FKID005929,vehicle_breakdown,Mysore Road,SatteliteBusStandJunc,5.5721584166666664,1,quick_clear
FKID005931,vehicle_breakdown,Bellary Road 2,YelhankaCircle,7.866056400000001,1,quick_clear
FKID005939,vehicle_breakdown,Varthur Road,MaratahalliBridgeJunc,78.65082263333333,1,quick_clear
FKID005942,pot_holes,ORR East 1,MaratahalliBridgeJunc,1417.0408469,2,extreme
FKID005943,vehicle_breakdown,Old Airport Road,DomlurWaterTank,4.570926633333333,1,quick_clear
FKID005946,others,Non-corridor,DoddaballapuraCrossJunc,41.368442566666666,0,severe
FKID005947,others,ORR North 2,KuvempuCircle,1673.7103156666667,2,extreme
FKID005948,construction,ORR North 1,"VeerannapalyaJunction(BEL,HO)",400.21200000000005,3,moderate
FKID005950,vehicle_breakdown,CBD 2,CoffeeBoardJunc,90.37927065000001,1,quick_clear
FKID005953,others,Bellary Road 2,BagalurCrossJunc,250.19651421666669,1,quick_clear
FKID005961,vehicle_breakdown,Non-corridor,WilsonGarden12thCrossJunc,40.86747448333333,0,severe
FKID005963,others,Hennur Main Road,Nagavara-ORR Junction,37391.897640083334,2,extreme
FKID005964,vehicle_breakdown,Non-corridor,FTI Junction(KanteeravaStudio),50.3255556,0,severe
FKID005965,vehicle_breakdown,Bellary Road 2,BagalurCrossJunc,68.16662336666667,1,quick_clear
FKID005967,road_conditions,Non-corridor,BloodBankCircle,19842.01682615,0,severe
FKID005968,road_conditions,Non-corridor,BloodBankCircle,19839.92816956667,0,severe
FKID005969,road_conditions,Non-corridor,BloodBankCircle,19838.50687403333,0,severe
FKID005970,vehicle_breakdown,Bellary Road 2,YelhankaCircle,103.64486746666667,1,quick_clear
FKID005975,others,Non-corridor,ShankarMuttCircle,27.78847215,0,severe
FKID005976,others,Non-corridor,KhodaysCircle(DV UrsCircle),54.73600583333334,0,severe
FKID005977,accident,Tumkur Road,JalahalliCross(SM Circle),36.67476746666667,1,quick_clear
FKID005979,vehicle_breakdown,Old Airport Road,"KuvempuCircleJunc,HAL MainGate",5.8399833333333335,1,quick_clear
FKID005981,pot_holes,Varthur Road,MaratahalliBridgeJunc,8942.389955716668,2,extreme
FKID005986,vehicle_breakdown,Mysore Road,RajeshwariJunc,38.7856253,1,quick_clear
FKID005987,vehicle_breakdown,Old Madras Road,OldMadrasRd-Indranagar100ftRdJunc,43.62368715,1,quick_clear
FKID005990,vehicle_breakdown,Non-corridor,BMTCJunction-K H Road,105.08628935,0,severe
FKID005991,vehicle_breakdown,Tumkur Road,TataInstituteCircle,15.29187335,3,moderate
FKID005993,vehicle_breakdown,Non-corridor,Minerva Circle,9.065334083333333,0,severe
FKID005994,vehicle_breakdown,Mysore Road,Richmond circle jn,40.43931741666667,1,quick_clear
FKID005995,road_conditions,Hennur Main Road,Nagavara-ORR Junction,33.66901506666667,1,quick_clear
FKID005996,tree_fall,Non-corridor,BTM16thMain-ORR Junc,46069.19810951666,3,moderate
FKID005997,tree_fall,ORR East 1,Deverabeesanahalli-ORR Junc,77.93821268333333,1,quick_clear
FKID005998,accident,Bellary Road 2,JakkurCrossJunction,15.615314166666668,1,quick_clear
FKID006001,vehicle_breakdown,Non-corridor,MillCornerRd-SampigeRdJunc,84.26732303333333,0,severe
FKID006002,vehicle_breakdown,Non-corridor,K R Circle,9.7192566,0,severe
FKID006003,vehicle_breakdown,Non-corridor,Devasandra(k r puram),84.81419685,0,severe
FKID006007,accident,Bellary Road 2,YelhankaCircle,59.43833245,1,quick_clear
FKID006010,accident,Non-corridor,Malleswaram18thCrossRd-SampigeRdJunc,77.63881098333333,0,severe
FKID006011,vehicle_breakdown,ORR West 1,MysoreRd-RingRdJunc(Nayandanahallii),72.52724768333333,1,quick_clear
FKID006012,vehicle_breakdown,Magadi Road,YeshwanthpuraCircle,104.03651015,1,quick_clear
FKID006015,pot_holes,Non-corridor,ChaudrayaCircle/UdayaTVCircle(CantonmentJunc),71816.26846273334,0,severe
FKID006016,pot_holes,Old Airport Road,Yemalur cross junc,84.90187545,1,quick_clear
FKID006023,vehicle_breakdown,ORR East 1,Kadubeesanahalli-ORR Junc,78.27243788333334,1,quick_clear
FKID006024,vehicle_breakdown,Mysore Road,SatteliteBusStandJunc,14.931522066666668,1,quick_clear
FKID006026,vehicle_breakdown,Non-corridor,SadashivnagarJunc,37.40827121666667,0,severe
FKID006028,vehicle_breakdown,Bellary Road 1,YelhankaCircle,32.287891466666665,1,quick_clear
FKID006031,vehicle_breakdown,ORR East 1,"Bellandur Junction, Outer ring road",23.4285513,1,quick_clear
FKID006034,vehicle_breakdown,Bellary Road 1,MekhriCircle,136.78986316666666,1,quick_clear
FKID006036,vehicle_breakdown,Non-corridor,SadashivnagarJunc,13.487757566666666,0,severe
FKID006038,others,Bellary Road 1,LRDE Junction,28.944295833333335,1,quick_clear
FKID006040,pot_holes,CBD 2,IndianExpressJunction,12983.117416633333,2,extreme
FKID006046,others,ORR North 2,BEL Circle,10.306896266666666,1,quick_clear
FKID006047,vehicle_breakdown,Non-corridor,SandeepUnnikrishnan-Yelhanka,36.74988463333333,0,severe
FKID006048,others,Hennur Main Road,Nagavara-ORR Junction,33442.4012767,2,extreme
FKID006049,vehicle_breakdown,Old Madras Road,OldMadrasRd-DoubleRdJunc,3.140068266666667,1,quick_clear
FKID006050,vehicle_breakdown,Non-corridor,SadashivnagarJunc,12.550240633333335,0,severe
FKID006051,vehicle_breakdown,Non-corridor,SandeepUnnikrishnan-Yelhanka,3.3893408166666665,0,severe
FKID006054,vehicle_breakdown,Mysore Road,BangaloreBodyBuildersJunc,74.20677181666666,1,quick_clear
FKID006058,vehicle_breakdown,ORR North 2,BEL Circle,6.094190583333333,1,quick_clear
FKID006060,vehicle_breakdown,Varthur Road,KundanahalliGateJunc,162.0267134,1,quick_clear
FKID006061,vehicle_breakdown,Hosur Road,Bommanahalli,15.520445366666667,1,quick_clear
FKID006062,vehicle_breakdown,Mysore Road,ShivajiTalkiesJunc,81.50184441666667,1,quick_clear
FKID006067,vehicle_breakdown,Non-corridor,BigBazaar(Whitefield)Junc,26.36466031666667,0,severe
FKID006068,vehicle_breakdown,Tumkur Road,MS RamaiahJunc(TollGate),50.51885516666667,1,quick_clear
FKID006069,vehicle_breakdown,Non-corridor,UrvashiJunction,51.39911233333333,0,severe
FKID006072,vehicle_breakdown,Bellary Road 2,YelhankaBypass,74.97160621666667,1,quick_clear
FKID006073,vehicle_breakdown,Bellary Road 2,Batrayanapura(Amrutahalli)Junction,116.95864045,1,quick_clear
FKID006075,construction,IRR(Thanisandra road),Indiranasgar13thMainJunc,74.07936666666666,3,moderate
FKID006076,vehicle_breakdown,Mysore Road,SatteliteBusStandJunc,11.41171555,1,quick_clear
FKID006077,vehicle_breakdown,Non-corridor,HalliThindi,98.24602408333334,0,severe
FKID006078,vehicle_breakdown,Bellary Road 1,MekhriCircle,67.97322405,1,quick_clear
FKID006080,others,Non-corridor,LalbaghMainGateJunc,110.96327143333333,0,severe
FKID006083,vehicle_breakdown,Non-corridor,UrvashiJunction,16.688940616666667,0,severe
FKID006085,others,Hosur Road,SilkBoardJunc,286.8181712166667,1,quick_clear
FKID006087,vehicle_breakdown,Non-corridor,Devasandra(k r puram),127.14900161666667,0,severe
FKID006091,construction,Hennur Main Road,Nagavara-ORR Junction,219.52460000000002,1,quick_clear
FKID006095,road_conditions,Bannerghata Road,BilekahalliJunc,14417.582629333334,2,extreme
FKID006097,vehicle_breakdown,ORR West 1,JP Nagar 15th cross junction,20.7539686,1,quick_clear
FKID006102,vehicle_breakdown,Old Airport Road,DomlurWaterTank,69.78363693333334,1,quick_clear
FKID006103,vehicle_breakdown,Tumkur Road,YeshwanthpuraCircle,2.1166342,1,quick_clear
FKID006104,vehicle_breakdown,Mysore Road,N R SquareJunc,159.76517208333334,1,quick_clear
FKID006107,vehicle_breakdown,Tumkur Road,GoruguntepalyaJunc,75.34786806666666,1,quick_clear
FKID006109,vehicle_breakdown,Mysore Road,JohnsonMarket,70.3720422,1,quick_clear
FKID006110,vehicle_breakdown,Non-corridor,KhodaysCircle(DV UrsCircle),105.80286051666667,0,severe
FKID006111,vehicle_breakdown,Bellary Road 2,KogilluCrossJunc,37.210154933333335,1,quick_clear
FKID006113,vehicle_breakdown,West of Chord Road,DhobiGhatJunc,61.66422065,1,quick_clear
FKID006114,vehicle_breakdown,Mysore Road,RajeshwariJunc,65.48658305,1,quick_clear
FKID006115,vehicle_breakdown,Old Madras Road,AnilKumbleCircle,74.64067675,1,quick_clear
FKID006116,vehicle_breakdown,Non-corridor,KhodaysCircle(DV UrsCircle),59.080220149999995,0,severe
FKID006117,others,ORR North 1,Nagavara-ORR Junction,30111.636966966667,2,extreme
FKID006118,construction,ORR East 1,SilkBoardJunc,4.75885,3,moderate
FKID006119,others,Non-corridor,Devasandra(k r puram),9913.279195233334,0,severe
FKID006124,accident,ORR North 1,RamamurthyNagarJunction,21.757424,1,quick_clear
FKID006126,vehicle_breakdown,Mysore Road,SiddalingaiahCircle,34.755479933333326,1,quick_clear
FKID006127,vehicle_breakdown,West of Chord Road,AttiguppeCircleJunction,13.018610533333334,1,quick_clear
FKID006128,others,ORR North 1,"VeerannapalyaJunction(BEL,HO)",28953.599459483336,2,extreme
FKID006129,construction,Hennur Main Road,Nagavara-ORR Junction,124.48846268333334,1,quick_clear
FKID006130,congestion,Hennur Main Road,Nagavara-ORR Junction,97.18107958333333,1,quick_clear
FKID006133,water_logging,ORR East 1,Kadubeesanahalli-ORR Junc,3688.3307549166666,2,extreme
FKID006134,others,Old Airport Road,DomlurWaterTank,59.494905499999994,1,quick_clear
FKID006135,pot_holes,Non-corridor,StateBankofMysoreJunc,97.88214631666666,0,severe
FKID006136,vehicle_breakdown,Bellary Road 2,KogilluCrossJunc,111.66404631666666,1,quick_clear
FKID006140,vehicle_breakdown,Non-corridor,RingRoad-UllalJunction,75.91999933333334,0,severe
